Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
AI,4.452,0.304,2.277,-2.000
AI,4.432,0.304,10.533,-2.000
AI,4.411,0.304,7.354,-2.000
AI,4.391,0.304,5.164,-2.000
AI,4.371,0.304,3.625,-2.000
AI,4.351,0.110,2.547,-2.000
AI,4.330,0.110,12.467,-2.000
AI,4.309,0.110,8.699,-2.000
AI,4.288,0.110,6.117,-2.000
AI,4.267,0.110,4.296,-2.000
AI,4.245,0.481,3.016,-2.000
AI,4.240,0.481,4.217,-2.000
AI,4.236,0.481,2.967,-2.000
AI,4.231,0.481,2.098,-2.000
AI,4.227,0.481,1.500,-2.000
AI,4.223,0.132,1.097,-2.000
AI,4.223,0.132,3.644,-2.000
AI,4.222,0.132,2.560,-2.000
AI,4.222,0.132,1.801,-2.000
AI,4.221,0.132,1.270,-2.000
AI,4.221,0.486,0.900,-2.000
AI,4.232,0.486,4.607,-2.000
AI,4.207,0.486,3.229,-2.000
AI,4.181,0.486,2.261,-2.000
AI,4.156,0.486,1.583,-2.000
AI,4.130,0.060,1.109,-2.000
AI,4.102,0.060,10.087,-2.000
AI,4.076,0.060,7.071,-2.000
AI,4.050,0.060,4.999,-2.000
AI,4.026,0.060,3.552,-2.000
AI,4.003,0.322,2.553,-2.000
AI,3.983,0.322,7.484,-2.000
AI,3.963,0.322,5.235,-2.000
AI,3.942,0.322,3.655,-2.000
AI,3.921,0.322,2.549,-2.000
AI,3.900,0.096,1.777,-2.000
AI,3.847,0.096,2.537,-2.000
AI,3.793,0.096,1.786,-2.000
AI,3.739,0.096,1.264,-2.000
AI,3.686,0.096,0.906,-2.000
AI,3.633,0.383,0.666,-2.000
AI,3.572,0.383,9.867,-2.000
AI,3.511,0.383,6.898,-2.000
AI,3.450,0.383,4.851,-2.000
AI,3.390,0.383,3.413,-2.000
AI,3.329,0.364,2.408,-2.000
AI,3.255,0.364,4.371,-1.000
AI,3.182,0.364,3.059,-2.000
AI,3.109,0.364,2.141,-2.000
AI,3.036,0.364,1.502,-2.000
AI,2.963,0.103,1.063,-2.000
AI,2.900,0.103,29.933,-2.000
AI,2.836,0.103,20.956,-2.000
AI,2.773,0.103,14.673,-2.000
AI,2.710,0.103,10.276,-2.000
AI,2.647,0.024,7.180,-2.000
AI,2.627,0.024,6.051,-2.000
AI,2.608,0.024,4.247,-2.000
AI,2.588,0.024,2.980,-2.000
AI,2.569,0.024,2.091,-2.000
AI,2.549,0.049,1.468,-2.000
AI,2.568,0.049,10.662,-2.000
AI,2.587,0.049,7.437,-2.000
AI,2.606,0.049,5.215,-2.000
AI,2.624,0.049,3.650,-2.000
AI,2.643,0.089,2.552,-2.000
AI,2.659,0.089,11.284,-2.000
AI,2.675,0.089,7.868,-2.000
AI,2.692,0.089,5.519,-2.000
AI,2.708,0.089,3.864,-2.000
AI,2.724,0.065,2.702,-2.000
AI,2.777,0.065,3.098,-2.000
AI,2.830,0.065,2.177,-2.000
AI,2.883,0.065,1.533,-2.000
AI,2.937,0.065,1.081,-2.000
AI,2.990,0.067,0.764,-2.000
AI,3.053,0.067,7.917,-2.000
AI,3.115,0.067,5.564,-2.000
AI,3.178,0.067,3.906,-2.000
AI,3.241,0.067,2.742,-2.000
AI,3.304,0.098,1.925,-2.000
AI,3.398,0.098,15.880,-2.000
AI,3.492,0.098,11.114,-2.000
AI,3.586,0.098,7.754,-2.000
AI,3.680,0.098,5.442,-2.000
AI,3.774,0.116,3.813,-2.000
AI,3.847,0.116,8.235,-2.000
AI,3.920,0.116,5.790,-2.000
AI,3.993,0.116,4.066,-2.000
AI,4.067,0.116,2.856,-2.000
AI,4.140,0.087,2.007,-2.000
AI,4.202,0.087,5.221,-2.000
AI,4.265,0.087,3.662,-2.000
AI,4.327,0.087,2.567,-2.000
AI,4.390,0.087,1.800,-2.000
AI,4.452,0.123,1.263,-2.000
AI,4.546,0.123,20.856,-2.000
AI,4.640,0.123,14.605,-2.000
AI,4.735,0.123,10.230,-2.000
AI,4.829,0.123,7.148,-2.000
AI,4.923,0.154,5.022,-2.000
AI,5.007,0.154,22.498,-2.000
AI,5.049,0.154,15.755,-2.000
AI,5.091,0.154,11.036,-2.000
AI,5.133,0.154,7.710,-2.000
AI,5.176,0.166,5.423,-2.000
AI,5.209,0.166,7.544,-2.000
AI,5.242,0.166,5.295,-2.000
AI,5.276,0.166,3.711,-2.000
AI,5.309,0.166,2.599,-2.000
AI,5.343,0.191,1.820,-2.000
AI,5.369,0.191,18.667,-2.000
AI,5.395,0.191,13.067,-2.000
AI,5.422,0.191,9.107,-2.000
AI,5.448,0.191,6.402,-2.000
AI,5.475,0.217,4.492,-2.000
AI,5.499,0.217,19.455,-2.000
AI,5.524,0.217,13.619,-2.000
AI,5.548,0.217,9.533,-2.000
AI,5.572,0.217,6.658,-2.000
AI,5.597,0.202,4.671,-2.000
AI,5.632,0.202,5.645,-2.000
AI,5.668,0.202,3.955,-2.000
AI,5.703,0.202,2.769,-2.000
AI,5.739,0.202,1.938,-2.000
AI,5.774,0.195,1.355,-2.000
AI,5.802,0.195,17.997,-1.000
AI,5.830,0.195,12.598,-2.000
AI,5.858,0.195,8.782,-2.000
AI,5.886,0.195,6.171,-2.000
AI,5.914,0.188,4.328,-2.000
AI,5.966,0.188,15.359,-2.000
AI,6.018,0.188,10.749,-2.000
AI,6.070,0.188,7.500,-2.000
AI,6.123,0.188,5.263,-2.000
AI,6.175,0.306,3.687,-2.000
AI,6.170,0.306,3.647,-2.000
AI,6.165,0.306,2.557,-2.000
AI,6.160,0.306,1.794,-2.000
AI,6.155,0.306,1.262,-2.000
AI,6.151,0.396,0.892,-2.000
AI,6.178,0.396,5.955,-2.000
AI,6.206,0.396,4.197,-2.000
AI,6.234,0.396,2.964,-2.000
AI,6.262,0.396,2.102,-2.000
AI,6.290,0.433,1.501,-2.000
AI,6.231,0.433,9.086,-2.000
AI,6.172,0.433,6.377,-2.000
AI,6.113,0.433,4.464,-2.000
AI,6.054,0.433,3.122,-2.000
AI,5.996,0.487,2.184,-2.000
AI,5.959,0.487,7.958,-2.000
AI,5.922,0.487,5.581,-2.000
AI,5.886,0.487,3.907,-2.000
AI,5.849,0.487,2.736,-2.000
AI,5.812,0.521,1.920,-2.000
AI,5.792,0.521,14.664,-2.000
AI,5.771,0.521,10.298,-2.000
AI,5.751,0.521,7.225,-2.000
AI,5.730,0.521,5.108,-2.000
AI,5.710,0.511,3.621,-2.000
AI,5.675,0.511,7.909,-2.000
AI,5.640,0.511,5.574,-2.000
AI,5.606,0.511,3.932,-2.000
AI,5.571,0.511,2.784,-2.000
AI,5.536,0.512,1.986,-2.000
AI,5.527,0.512,12.517,-2.000
AI,5.518,0.512,8.730,-2.000
AI,5.508,0.512,6.140,-2.000
AI,5.499,0.512,4.315,-2.000
AI,5.490,0.545,3.037,-2.000
AI,5.450,0.545,6.499,-2.000
AI,5.410,0.545,4.619,-2.000
AI,5.370,0.545,3.302,-2.000
AI,5.331,0.545,2.386,-2.000
AI,5.291,0.520,1.751,-2.000
AI,5.276,0.520,2.500,-2.000
AI,5.261,0.520,1.735,-2.000
AI,5.247,0.520,1.212,-2.000
AI,5.232,0.520,0.865,-2.000
AI,5.217,0.430,0.649,-2.000
AI,5.246,0.430,16.505,-2.000
AI,5.217,0.430,11.574,-2.000
AI,5.189,0.430,8.098,-2.000
AI,5.161,0.430,5.714,-2.000
AI,5.134,0.196,4.039,-2.000
AI,5.112,0.196,5.172,-2.000
AI,5.091,0.196,3.677,-2.000
AI,5.071,0.196,2.642,-2.000
AI,5.051,0.196,1.936,-2.000
AI,5.033,0.158,1.466,-2.000
AI,4.996,0.158,9.825,-2.000
AI,4.960,0.158,6.919,-2.000
AI,4.923,0.158,4.913,-2.000
AI,4.888,0.158,3.504,-2.000
AI,4.853,0.327,2.519,-2.000
AI,4.778,0.327,18.722,-2.000
AI,4.702,0.327,13.068,-2.000
AI,4.627,0.327,9.070,-2.000
AI,4.551,0.327,6.342,-2.000
AI,4.476,0.123,4.416,-2.000
AI,4.426,0.123,13.117,-2.000
AI,4.377,0.123,9.145,-2.000
AI,4.328,0.123,6.433,-2.000
AI,4.280,0.123,4.521,-2.000
AI,4.232,0.217,13.961,0.500
AI,3.623,0.217,28.020,-2.000
AI,3.028,0.217,19.614,-2.000
AI,2.457,0.217,13.730,-2.000
AI,1.925,0.217,9.611,-2.000
AI,1.469,0.217,6.712,-2.000
AI,1.222,0.149,15.806,-2.000
AI,1.301,0.149,35.232,-2.000
AI,1.329,0.149,24.857,-2.000
AI,1.328,0.149,17.631,-2.000
AI,1.325,0.150,12.569,-2.000
AI,1.341,0.150,6.245,-2.000
AI,1.357,0.150,4.332,-2.000
AI,1.372,0.150,3.040,-2.000
AI,1.387,0.150,2.184,-2.000
AI,1.402,0.053,1.626,-2.000
AI,1.429,0.053,11.615,-2.000
AI,1.457,0.053,8.123,-2.000
AI,1.486,0.053,5.716,-2.000
AI,1.515,0.053,4.015,-2.000
AI,1.544,0.530,2.817,-2.000
AI,1.623,0.530,17.357,-2.000
AI,1.704,0.530,12.154,-2.000
AI,1.785,0.530,8.492,-2.000
AI,1.868,0.530,5.997,-2.000
AI,1.950,0.209,4.256,-2.000
AI,2.042,0.209,11.155,-2.000
AI,2.134,0.209,7.799,-2.000
AI,2.226,0.209,5.491,-2.000
AI,2.318,0.209,3.868,-2.000
AI,2.410,0.105,2.731,-2.000
AI,2.502,0.105,6.132,-2.000
AI,2.595,0.105,4.318,-2.000
AI,2.687,0.105,3.042,-2.000
AI,2.780,0.105,2.148,-2.000
AI,2.872,0.338,1.522,-2.000
AI,2.944,0.338,22.034,-2.000
AI,3.016,0.338,15.433,-2.000
AI,3.089,0.338,10.813,-2.000
AI,3.161,0.338,7.560,-2.000
AI,3.233,0.042,5.321,-2.000
AI,3.315,0.042,19.079,-2.000
AI,3.397,0.042,13.355,-2.000
AI,3.479,0.042,9.305,-2.000
AI,3.561,0.042,6.542,-2.000
AI,3.643,0.174,4.589,-2.000
AI,3.736,0.174,11.036,-2.000
AI,3.830,0.174,7.698,-2.000
AI,3.923,0.174,5.402,-2.000
AI,4.016,0.174,3.785,-2.000
AI,4.110,0.189,2.650,-2.000
AI,4.202,0.189,9.429,-2.000
AI,4.295,0.189,6.627,-2.000
AI,4.388,0.189,4.647,-2.000
AI,4.481,0.189,3.255,-2.000
AI,4.574,0.087,2.279,-2.000
AI,4.669,0.087,10.701,-2.000
AI,4.703,0.087,7.455,-2.000
AI,4.738,0.087,5.216,-2.000
AI,4.773,0.087,3.637,-2.000
AI,4.808,0.113,2.529,-2.000
AI,4.844,0.113,18.914,-2.000
AI,4.881,0.113,13.280,-2.000
AI,4.917,0.113,9.297,-2.000
AI,4.954,0.113,6.579,-2.000
AI,4.990,0.642,4.661,-2.000
AI,4.991,0.642,19.981,-2.000
AI,4.992,0.642,13.901,-2.000
AI,4.993,0.642,9.642,-2.000
AI,4.994,0.642,6.641,-2.000
AI,4.996,0.057,4.567,-2.000
AI,5.042,0.057,13.117,-2.000
AI,5.089,0.057,9.115,-2.000
AI,5.137,0.057,6.378,-2.000
AI,5.186,0.057,4.446,-2.000
AI,5.235,0.056,3.091,-2.000
AI,5.205,0.056,7.667,-2.000
AI,5.175,0.056,5.319,-2.000
AI,5.146,0.056,3.666,-2.000
AI,5.117,0.056,2.508,-2.000
AI,5.088,0.089,1.704,-2.000
AI,5.027,0.089,10.411,-1.000
AI,4.965,0.089,7.307,-2.000
AI,4.903,0.089,5.167,-2.000
AI,4.842,0.089,3.660,-2.000
AI,4.781,0.127,2.604,-2.000
AI,4.781,0.127,12.497,-2.000
AI,4.781,0.127,8.713,-2.000
AI,4.781,0.127,6.123,-2.000
AI,4.780,0.127,4.295,-2.000
AI,4.780,0.137,3.010,-2.000
AI,4.779,0.137,18.034,-2.000
AI,4.777,0.137,12.622,-2.000
AI,4.776,0.137,8.798,-2.000
AI,4.774,0.137,6.179,-2.000
AI,4.773,0.217,4.331,-2.000
AI,4.766,0.217,2.966,-2.000
AI,4.760,0.217,2.059,-2.000
AI,4.753,0.217,1.422,-2.000
AI,4.747,0.217,0.976,-2.000
AI,4.741,0.081,0.665,-2.000
AI,4.741,0.081,28.494,-2.000
AI,4.742,0.081,19.945,-2.000
AI,4.742,0.081,13.962,-2.000
AI,4.743,0.081,9.776,-2.000
AI,4.743,0.150,6.830,-2.000
AI,4.753,0.150,27.495,-2.000
AI,4.762,0.150,19.272,-2.000
AI,4.771,0.150,13.517,-2.000
AI,4.781,0.150,9.446,-2.000
AI,4.790,0.439,6.670,-2.000
AI,4.735,0.439,7.701,-2.000
AI,4.679,0.439,5.425,-2.000
AI,4.625,0.439,3.826,-2.000
AI,4.570,0.439,2.708,-2.000
AI,4.516,0.501,1.932,-2.000
AI,4.542,0.501,7.534,-2.000
AI,4.569,0.501,5.253,-2.000
AI,4.595,0.501,3.650,-2.000
AI,4.622,0.501,2.529,-2.000
AI,4.649,0.116,1.752,-2.000
AI,4.618,0.116,18.510,-2.000
AI,4.586,0.116,12.970,-2.000
AI,4.555,0.116,9.054,-2.000
AI,4.523,0.116,6.375,-2.000
AI,4.491,0.311,4.483,-2.000
AI,4.456,0.311,20.984,-2.000
AI,4.420,0.311,14.664,-2.000
AI,4.385,0.311,10.239,-2.000
AI,4.350,0.311,7.123,-2.000
AI,4.314,0.074,4.975,-2.000
AI,4.312,0.074,3.239,-2.000
AI,4.310,0.074,2.281,-2.000
AI,4.307,0.074,1.608,-2.000
AI,4.305,0.074,1.136,-2.000
AI,4.302,0.542,0.805,-2.000
AI,4.290,0.542,7.756,-2.000
AI,4.219,0.542,5.561,-2.000
AI,4.148,0.542,4.024,-2.000
AI,4.078,0.542,2.954,-2.000
AI,4.008,0.124,2.213,-2.000
AI,4.046,0.124,12.144,-2.000
AI,4.085,0.124,8.508,-2.000
AI,4.125,0.124,6.025,-2.000
AI,4.166,0.124,4.280,-2.000
AI,4.208,0.017,3.064,-2.000
AI,4.135,0.017,11.758,-2.000
AI,4.062,0.017,8.194,-2.000
AI,3.989,0.017,5.744,-2.000
AI,3.916,0.017,4.014,-2.000
AI,3.844,0.004,2.798,-2.000
AI,3.826,0.004,15.971,-2.000
AI,3.808,0.004,11.215,-2.000
AI,3.792,0.004,7.867,-2.000
AI,3.776,0.004,5.572,-2.000
AI,3.762,0.063,3.965,-2.000
AI,3.699,0.063,0.948,-2.000
AI,3.636,0.063,0.766,-2.000
AI,3.574,0.063,0.653,-2.000
AI,3.511,0.063,0.588,-2.000
AI,3.450,0.235,0.555,-2.000
AI,3.437,0.235,17.473,-1.000
AI,3.425,0.235,12.271,-2.000
AI,3.414,0.235,8.606,-2.000
AI,3.404,0.235,6.105,-2.000
AI,3.395,0.230,4.357,-2.000
AI,3.409,0.230,15.797,-2.000
AI,3.423,0.230,11.054,-2.000
AI,3.437,0.230,7.712,-2.000
AI,3.451,0.230,5.414,-2.000
AI,3.464,0.120,3.798,-2.000
AI,3.408,0.120,7.353,-2.000
AI,3.352,0.120,5.160,-2.000
AI,3.296,0.120,3.618,-2.000
AI,3.240,0.120,2.536,-2.000
AI,3.185,0.098,1.780,-2.000
AI,3.185,0.098,13.803,-2.000
AI,3.185,0.098,9.651,-2.000
AI,3.186,0.098,6.727,-2.000
AI,3.186,0.098,4.708,-2.000
AI,3.187,0.126,3.287,-2.000
AI,3.193,0.126,19.817,-2.000
AI,3.199,0.126,13.897,-2.000
AI,3.206,0.126,9.753,-2.000
AI,3.212,0.126,6.837,-2.000
AI,3.218,0.124,4.823,-2.000
AI,3.257,0.124,1.767,-2.000
AI,3.296,0.124,1.269,-2.000
AI,3.335,0.124,0.921,-2.000
AI,3.374,0.124,0.677,-2.000
AI,3.413,0.131,0.507,-2.000
AI,3.414,0.131,21.201,-2.000
AI,3.414,0.131,14.833,-2.000
AI,3.415,0.131,10.375,-2.000
AI,3.416,0.131,7.235,-2.000
AI,3.417,0.220,5.070,-2.000
AI,3.421,0.220,13.876,-2.000
AI,3.424,0.220,9.725,-2.000
AI,3.428,0.220,6.803,-2.000
AI,3.432,0.220,4.786,-2.000
AI,3.435,0.217,3.369,-2.000
AI,3.491,0.217,16.482,-2.000
AI,3.546,0.217,11.486,-2.000
AI,3.601,0.217,7.961,-2.000
AI,3.656,0.217,5.540,-2.000
AI,3.712,0.199,3.835,-2.000
AI,3.779,0.199,17.858,-2.000
AI,3.846,0.199,12.530,-2.000
AI,3.913,0.199,8.766,-2.000
AI,3.981,0.199,6.188,-2.000
AI,4.048,0.176,4.369,-2.000
AI,4.131,0.176,5.472,-2.000
AI,4.214,0.176,3.857,-2.000
AI,4.296,0.176,2.723,-2.000
AI,4.379,0.176,1.929,-2.000
AI,4.462,0.195,1.374,-2.000
AI,4.500,0.195,4.846,-2.000
AI,4.485,0.195,3.396,-2.000
AI,4.470,0.195,2.380,-2.000
AI,4.456,0.195,1.668,-2.000
AI,4.441,0.188,1.170,-2.000
AI,4.442,0.188,25.176,-2.000
AI,4.445,0.188,17.623,-2.000
AI,4.447,0.188,12.336,-2.000
AI,4.450,0.188,8.603,-2.000
AI,4.453,0.243,6.048,-2.000
AI,4.429,0.243,19.205,-2.000
AI,4.405,0.243,13.444,-2.000
AI,4.381,0.243,9.368,-2.000
AI,4.357,0.243,6.587,-2.000
AI,4.333,0.229,4.622,-2.000
AI,4.369,0.229,8.153,-2.000
AI,4.405,0.229,5.722,-2.000
AI,4.443,0.229,4.015,-2.000
AI,4.481,0.229,2.828,-2.000
AI,4.520,0.216,2.014,-2.000
AI,4.535,0.216,7.080,-2.000
AI,4.550,0.216,4.996,-2.000
AI,4.566,0.216,3.537,-2.000
AI,4.582,0.216,2.524,-2.000
AI,4.598,0.208,1.827,-2.000
AI,4.585,0.208,7.617,-1.000
AI,4.572,0.208,5.320,-2.000
AI,4.559,0.208,3.705,-2.000
AI,4.546,0.208,2.574,-2.000
AI,4.533,0.182,1.786,-2.000
AI,4.592,0.182,8.075,-2.000
AI,4.650,0.182,5.682,-2.000
AI,4.709,0.182,3.995,-2.000
AI,4.767,0.182,2.810,-2.000
AI,4.826,0.235,1.981,-2.000
AI,4.808,0.235,4.149,-2.000
AI,4.791,0.235,2.911,-2.000
AI,4.774,0.235,2.045,-2.000
AI,4.756,0.235,1.441,-2.000
AI,4.739,0.332,1.021,-2.000
AI,4.741,0.332,0.964,-2.000
AI,4.743,0.332,0.700,-2.000
AI,4.746,0.332,0.527,-2.000
AI,4.748,0.332,0.416,-2.000
AI,4.750,0.442,0.352,-2.000
AI,4.762,0.442,3.069,-2.000
AI,4.775,0.442,2.172,-2.000
AI,4.787,0.442,1.551,-2.000
AI,4.799,0.442,1.126,-2.000
AI,4.811,0.488,0.840,-2.000
AI,4.834,0.488,3.306,-2.000
AI,4.857,0.488,2.332,-2.000
AI,4.881,0.488,1.658,-2.000
AI,4.904,0.488,1.197,-2.000
AI,4.927,0.534,0.890,-2.000
AI,4.890,0.534,15.813,-2.000
AI,4.854,0.534,11.084,-2.000
AI,4.817,0.534,7.753,-2.000
AI,4.781,0.534,5.465,-2.000
AI,4.745,0.451,3.858,-2.000
AI,4.668,0.451,23.537,-2.000
AI,4.591,0.451,16.445,-2.000
AI,4.514,0.451,11.481,-2.000
AI,4.437,0.451,7.981,-2.000
AI,4.361,0.489,5.581,-2.000
AI,4.374,0.489,17.824,-2.000
AI,4.387,0.489,12.471,-2.000
AI,4.401,0.489,8.691,-2.000
AI,4.414,0.489,6.107,-2.000
AI,4.428,0.494,4.287,-2.000
AI,4.416,0.494,15.512,-2.000
AI,4.405,0.494,10.870,-2.000
AI,4.394,0.494,7.600,-2.000
AI,4.382,0.494,5.353,-2.000
AI,4.371,0.538,3.775,-2.000
AI,4.379,0.538,23.329,-2.000
AI,4.387,0.538,16.338,-2.000
AI,4.395,0.538,11.446,-2.000
AI,4.404,0.538,7.998,-2.000
AI,4.412,0.232,5.632,-2.000
AI,4.408,0.232,15.952,-2.000
AI,4.406,0.232,11.169,-2.000
AI,4.403,0.232,7.797,-2.000
AI,4.400,0.232,5.480,-2.000
AI,4.398,0.555,3.850,-2.000
AI,4.342,0.555,7.630,-2.000
AI,4.289,0.555,5.345,-2.000
AI,4.237,0.555,3.751,-2.000
AI,4.188,0.555,2.660,-2.000
AI,4.140,0.509,1.941,-2.000
AI,4.061,0.509,23.972,-2.000
AI,3.982,0.509,16.847,-2.000
AI,3.903,0.509,11.864,-2.000
AI,3.824,0.509,8.355,-2.000
AI,3.745,0.356,5.955,-2.000
AI,3.684,0.356,5.057,-2.000
AI,3.622,0.356,3.387,-2.000
AI,3.561,0.356,2.215,-2.000
AI,3.499,0.356,1.395,-2.000
AI,3.437,0.087,0.823,-2.000
AI,3.376,0.087,14.702,-2.000
AI,3.316,0.087,10.327,-2.000
AI,3.256,0.087,7.255,-2.000
AI,3.197,0.087,5.149,-2.000
AI,3.139,0.032,3.680,-2.000
AI,3.214,0.032,2.383,-1.000
AI,3.290,0.032,1.710,-2.000
AI,3.366,0.032,1.247,-2.000
AI,3.443,0.032,0.930,-2.000
AI,3.519,0.304,0.714,-2.000
AI,3.531,0.304,12.206,-2.000
AI,3.543,0.304,8.556,-2.000
AI,3.555,0.304,6.061,-2.000
AI,3.567,0.304,4.306,-2.000
AI,3.580,0.345,3.076,-2.000
AI,3.552,0.345,7.506,-2.000
AI,3.524,0.345,5.279,-2.000
AI,3.497,0.345,3.714,-2.000
AI,3.471,0.345,2.619,-2.000
AI,3.444,0.045,1.858,-2.000
AI,3.404,0.045,34.844,-2.000
AI,3.363,0.045,24.421,-2.000
AI,3.323,0.045,17.123,-2.000
AI,3.283,0.045,12.012,-2.000
AI,3.243,0.218,8.402,-2.000
AI,3.241,0.218,23.132,-2.000
AI,3.240,0.218,16.131,-2.000
AI,3.238,0.218,11.228,-2.000
AI,3.237,0.218,7.768,-2.000
AI,3.235,0.062,5.389,-2.000
AI,3.219,0.062,11.956,-2.000
AI,3.203,0.062,8.341,-2.000
AI,3.186,0.062,5.862,-2.000
AI,3.170,0.062,4.113,-2.000
AI,3.154,0.282,2.884,-2.000
AI,3.186,0.282,6.978,-2.000
AI,3.218,0.282,4.893,-2.000
AI,3.250,0.282,3.429,-2.000
AI,3.283,0.282,2.404,-2.000
AI,3.315,0.483,1.691,-2.000
AI,3.366,0.483,10.551,-2.000
AI,3.417,0.483,7.268,-2.000
AI,3.468,0.483,5.009,-2.000
AI,3.520,0.483,3.422,-2.000
AI,3.571,0.219,2.315,-2.000
AI,3.631,0.219,10.111,-2.000
AI,3.690,0.219,7.047,-2.000
AI,3.750,0.219,4.925,-2.000
AI,3.811,0.219,3.429,-2.000
AI,3.871,0.026,2.377,-2.000
AI,3.965,0.026,10.251,-2.000
AI,4.060,0.026,7.157,-2.000
AI,4.154,0.026,5.023,-2.000
AI,4.249,0.026,3.521,-2.000
AI,4.344,0.001,2.467,-2.000
AI,4.410,0.001,7.000,-2.000
AI,4.476,0.001,4.912,-2.000
AI,4.542,0.001,3.442,-2.000
AI,4.608,0.001,2.411,-2.000
AI,4.674,0.185,1.688,-2.000
AI,4.751,0.185,11.236,-2.000
AI,4.786,0.185,7.841,-2.000
AI,4.822,0.185,5.510,-2.000
AI,4.860,0.185,3.872,-2.000
AI,4.897,0.002,2.730,-2.000
AI,4.896,0.002,11.757,-2.000
AI,4.895,0.002,8.201,-2.000
AI,4.895,0.002,5.760,-2.000
AI,4.894,0.002,4.040,-2.000
AI,4.894,0.199,2.834,-2.000
AI,4.843,0.199,3.230,-2.000
AI,4.792,0.199,2.253,-2.000
AI,4.742,0.199,1.569,-2.000
AI,4.691,0.199,1.096,-2.000
AI,4.641,0.017,0.772,-2.000
AI,4.759,0.017,14.197,-2.000
AI,4.877,0.017,9.937,-2.000
AI,4.995,0.017,6.938,-2.000
AI,5.113,0.017,4.868,-2.000
AI,5.231,0.041,3.411,-2.000
AI,5.126,0.041,3.930,-2.000
AI,5.021,0.041,2.755,-2.000
AI,4.915,0.041,1.931,-2.000
AI,4.810,0.041,1.354,-2.000
AI,4.705,0.360,0.949,-2.000
AI,4.684,0.360,19.945,-1.000
AI,4.664,0.360,13.940,-2.000
AI,4.647,0.360,9.740,-2.000
AI,4.631,0.360,6.789,-2.000
AI,4.616,0.187,4.762,-2.000
AI,4.613,0.187,8.882,-2.000
AI,4.609,0.187,6.251,-2.000
AI,4.606,0.187,4.387,-2.000
AI,4.603,0.187,3.071,-2.000
AI,4.600,0.305,2.142,-2.000
AI,4.532,0.305,23.617,-2.000
AI,4.463,0.305,16.550,-2.000
AI,4.394,0.305,11.605,-2.000
AI,4.326,0.305,8.118,-2.000
AI,4.258,0.018,5.725,-2.000
AI,4.258,0.018,20.861,-2.000
AI,4.258,0.018,14.585,-2.000
AI,4.258,0.018,10.196,-2.000
AI,4.258,0.018,7.106,-2.000
AI,4.258,0.162,4.978,-2.000
AI,4.247,0.162,22.131,-2.000
AI,4.236,0.162,15.528,-2.000
AI,4.226,0.162,10.906,-2.000
AI,4.215,0.162,7.650,-2.000
AI,4.204,0.012,5.408,-2.000
AI,4.210,0.012,18.404,-2.000
AI,4.216,0.012,12.876,-2.000
AI,4.222,0.012,8.969,-2.000
AI,4.228,0.012,6.300,-2.000
AI,4.234,0.186,4.416,-2.000
AI,4.226,0.186,7.022,-2.000
AI,4.219,0.186,4.957,-2.000
AI,4.211,0.186,3.506,-2.000
AI,4.203,0.186,2.489,-2.000
AI,4.196,0.452,1.777,-2.000
AI,4.176,0.452,16.648,-2.000
AI,4.157,0.452,11.581,-2.000
AI,4.138,0.452,8.002,-2.000
AI,4.120,0.452,5.543,-2.000
AI,4.101,0.138,3.809,-2.000
AI,4.075,0.138,10.372,-2.000
AI,4.050,0.138,7.241,-2.000
AI,4.024,0.138,5.077,-2.000
AI,3.999,0.138,3.549,-2.000
AI,3.973,0.223,2.473,-2.000
AI,3.973,0.223,3.447,-2.000
AI,3.972,0.223,2.391,-2.000
AI,3.972,0.223,1.652,-2.000
AI,3.971,0.223,1.134,-2.000
AI,3.971,0.150,0.774,-2.000
AI,3.965,0.150,4.461,-2.000
AI,3.959,0.150,3.143,-2.000
AI,3.953,0.150,2.219,-2.000
AI,3.947,0.150,1.572,-2.000
AI,3.941,0.307,1.119,-2.000
AI,3.979,0.307,3.571,-2.000
AI,4.026,0.307,2.552,-2.000
AI,4.074,0.307,1.867,-2.000
AI,4.123,0.307,1.426,-2.000
AI,4.174,0.077,1.162,-2.000
AI,4.133,0.077,3.896,-2.000
AI,4.093,0.077,2.739,-2.000
AI,4.053,0.077,1.935,-2.000
AI,4.014,0.077,1.382,-2.000
AI,3.975,0.160,1.013,-2.000
AI,3.884,0.160,2.682,-2.000
AI,3.794,0.160,1.871,-2.000
AI,3.704,0.160,1.308,-2.000
AI,3.614,0.160,0.927,-2.000
AI,3.525,0.025,0.681,-2.000
AI,3.547,0.025,10.340,-2.000
AI,3.569,0.025,7.173,-2.000
AI,3.592,0.025,4.989,-2.000
AI,3.616,0.025,3.457,-2.000
AI,3.641,0.031,2.391,-2.000
AI,3.583,0.031,11.034,-2.000
AI,3.526,0.031,7.676,-2.000
AI,3.468,0.031,5.354,-2.000
AI,3.411,0.031,3.711,-2.000
AI,3.354,0.012,2.551,-2.000
AI,3.282,0.012,16.158,-1.000
AI,3.211,0.012,11.269,-2.000
AI,3.140,0.012,7.816,-2.000
AI,3.069,0.012,5.435,-2.000
AI,2.999,0.644,3.753,-2.000
AI,2.977,0.644,10.089,-2.000
AI,2.957,0.644,6.842,-2.000
AI,2.938,0.644,4.580,-2.000
AI,2.920,0.644,2.973,-2.000
AI,2.902,0.056,1.834,-2.000
AI,2.930,0.056,22.635,-2.000
AI,2.958,0.056,15.821,-2.000
