Label,Distance,StrafingIntensity,AngularVelocity
AI,4.994,0.142,1.251
AI,5.023,0.142,4.712
AI,5.052,0.142,3.370
AI,5.081,0.142,2.452
AI,5.109,0.142,1.838
AI,5.138,0.134,1.441
AI,5.117,0.134,6.966
AI,5.095,0.134,4.928
AI,5.074,0.134,3.511
AI,5.053,0.134,2.541
AI,5.032,0.133,1.892
AI,5.057,0.133,4.825
AI,5.082,0.133,3.432
AI,5.108,0.133,2.479
AI,5.133,0.133,1.843
AI,5.158,0.136,1.434
AI,5.175,0.136,3.408
AI,5.193,0.136,2.474
AI,5.210,0.136,1.850
AI,5.227,0.136,1.448
AI,5.244,0.142,1.202
AI,5.235,0.142,5.728
AI,5.226,0.142,4.068
AI,5.216,0.142,2.923
AI,5.207,0.142,2.147
AI,5.198,0.135,1.638
AI,5.214,0.135,3.870
AI,5.231,0.135,2.784
AI,5.248,0.135,2.051
AI,5.264,0.135,1.572
AI,5.281,0.145,1.272
AI,5.274,0.145,1.431
AI,5.214,0.145,1.149
AI,5.153,0.145,0.974
AI,5.092,0.145,0.869
AI,5.030,0.128,0.809
AI,5.056,0.128,2.809
AI,5.082,0.128,2.005
AI,5.108,0.128,1.446
AI,5.133,0.128,1.061
AI,5.157,0.102,0.798
AI,5.169,0.102,4.664
AI,5.181,0.102,3.280
AI,5.193,0.102,2.314
AI,5.204,0.102,1.645
AI,5.214,0.001,1.161
AI,4.623,0.001,5.834
AI,4.038,0.001,4.091
AI,3.459,0.001,2.866
AI,2.888,0.001,2.006
AI,2.326,0.001,1.404
AI,1.801,0.088,1.170
AI,1.850,0.088,7.868
AI,1.901,0.088,5.542
AI,1.954,0.088,3.914
AI,2.007,0.049,2.785
AI,1.976,0.049,0.841
AI,1.945,0.049,0.688
AI,1.913,0.049,0.596
AI,1.882,0.049,0.542
AI,1.851,0.063,0.510
AI,1.762,0.063,11.016
AI,1.675,0.063,7.678
AI,1.587,0.063,5.387
AI,1.501,0.063,3.786
AI,1.415,0.034,2.685
AI,1.327,0.034,5.746
AI,1.239,0.034,4.037
AI,1.153,0.034,2.815
AI,1.167,0.034,1.995
AI,1.160,0.009,1.408
AI,1.187,0.009,2.032
AI,1.216,0.009,1.417
AI,1.241,0.009,0.987
AI,1.261,0.009,0.684
AI,1.277,0.005,0.471
AI,1.289,0.005,16.709
AI,1.298,0.005,11.697
AI,1.303,0.005,8.160
AI,1.306,0.005,5.731
AI,1.306,0.020,4.018
AI,1.301,0.020,11.128
AI,1.289,0.020,7.761
AI,1.203,0.020,5.387
AI,1.240,0.020,3.773
AI,1.229,0.053,2.631
AI,1.151,0.053,8.895
AI,1.151,0.053,6.268
AI,1.075,0.053,4.626
AI,1.143,0.053,3.296
AI,1.181,0.055,2.331
AI,1.247,0.055,9.111
AI,1.318,0.055,6.086
AI,1.391,0.055,3.987
AI,1.467,0.055,2.568
AI,1.544,0.062,1.666
AI,1.464,0.062,19.482
AI,1.388,0.062,13.683
AI,1.315,0.062,9.653
AI,1.245,0.062,6.865
AI,1.179,0.015,5.024
AI,1.093,0.015,26.509
AI,1.118,0.015,18.547
AI,1.135,0.015,12.975
AI,1.154,0.015,9.036
AI,1.172,0.002,6.347
AI,1.172,0.002,26.050
AI,1.165,0.002,18.239
AI,1.159,0.002,12.770
AI,1.152,0.002,8.905
AI,1.146,0.022,6.260
AI,1.149,0.022,3.996
AI,1.153,0.022,2.803
AI,1.158,0.022,1.966
AI,1.162,0.022,1.378
AI,1.165,0.039,0.966
AI,1.197,0.039,5.391
AI,1.237,0.039,3.938
AI,1.284,0.039,3.109
AI,1.333,0.039,2.796
AI,1.385,0.087,2.716
AI,1.338,0.087,32.264
AI,1.311,0.087,22.597
AI,1.279,0.087,15.818
AI,1.241,0.087,11.068
AI,1.195,0.043,7.718
AI,1.196,0.043,25.207
AI,1.204,0.043,17.648
AI,1.213,0.043,12.357
AI,1.221,0.043,8.618
AI,1.228,0.001,6.056
AI,1.265,0.001,9.929
AI,1.292,0.001,6.934
AI,1.304,0.001,4.866
AI,1.301,0.001,3.410
AI,1.286,0.022,2.388
AI,1.260,0.022,9.694
AI,1.226,0.022,6.773
AI,1.192,0.022,4.758
AI,1.158,0.022,3.346
AI,1.163,0.070,2.346
AI,1.080,0.070,36.662
AI,1.112,0.070,25.659
AI,1.136,0.070,17.958
AI,1.157,0.070,12.567
AI,1.175,0.014,8.759
AI,1.216,0.014,28.689
AI,1.252,0.014,20.084
AI,1.279,0.014,14.060
AI,1.296,0.014,9.844
AI,1.304,0.035,6.877
AI,1.383,0.035,10.441
AI,1.463,0.035,7.336
AI,1.546,0.035,5.213
AI,1.629,0.035,3.740
AI,1.712,0.034,2.733
AI,1.803,0.034,4.874
AI,1.894,0.034,3.484
AI,1.986,0.034,2.510
AI,2.077,0.034,1.830
AI,2.169,0.020,1.357
AI,2.262,0.020,4.547
AI,2.355,0.020,3.178
AI,2.448,0.020,2.220
AI,2.541,0.020,1.551
AI,2.634,0.067,1.084
AI,2.719,0.067,5.130
AI,2.804,0.067,3.574
AI,2.891,0.067,2.487
AI,2.977,0.067,1.736
AI,3.064,0.064,1.225
AI,3.150,0.064,2.224
AI,3.237,0.064,1.543
AI,3.325,0.064,1.074
AI,3.412,0.064,0.759
AI,3.501,0.042,0.560
AI,3.591,0.042,4.004
AI,3.682,0.042,2.806
AI,3.772,0.042,1.970
AI,3.863,0.042,1.391
AI,3.954,0.021,0.994
AI,4.047,0.021,3.979
AI,4.141,0.021,2.786
AI,4.235,0.021,1.949
AI,4.328,0.021,1.363
AI,4.422,0.023,0.952
AI,4.515,0.023,3.012
AI,4.608,0.023,2.111
AI,4.701,0.023,1.480
AI,4.794,0.023,1.040
AI,4.887,0.085,0.735
AI,4.907,0.085,4.521
AI,4.870,0.085,3.189
AI,4.834,0.085,2.271
AI,4.798,0.085,1.654
AI,4.763,0.004,1.257
AI,4.621,0.004,1.524
AI,4.480,0.004,1.119
AI,4.338,0.004,0.846
AI,4.198,0.004,0.667
AI,4.057,0.061,0.555
AI,4.051,0.061,11.550
AI,4.045,0.061,8.054
AI,4.040,0.061,5.661
AI,4.036,0.061,3.986
AI,4.032,0.075,2.827
AI,3.974,0.075,6.573
AI,3.918,0.075,4.627
AI,3.861,0.075,3.259
AI,3.806,0.075,2.301
AI,3.751,0.037,1.630
AI,3.711,0.037,11.647
AI,3.672,0.037,8.125
AI,3.632,0.037,5.705
AI,3.593,0.037,3.997
AI,3.553,0.017,2.797
AI,3.518,0.017,4.299
AI,3.482,0.017,3.013
AI,3.446,0.017,2.112
AI,3.410,0.017,1.481
AI,3.375,0.018,1.039
AI,3.280,0.018,6.023
AI,3.186,0.018,4.227
AI,3.092,0.018,2.965
AI,2.999,0.018,2.080
AI,2.905,0.012,1.460
AI,2.814,0.012,16.232
AI,2.723,0.012,11.366
AI,2.632,0.012,7.936
AI,2.541,0.012,5.580
AI,2.451,0.085,3.924
AI,2.408,0.085,5.111
AI,2.367,0.085,3.543
AI,2.328,0.085,2.509
AI,2.290,0.085,1.896
AI,2.255,0.030,1.608
AI,2.170,0.030,5.970
AI,2.086,0.030,4.220
AI,2.001,0.030,3.018
AI,1.917,0.030,2.213
AI,1.833,0.121,1.698
AI,1.779,0.121,4.687
AI,1.728,0.121,3.627
AI,1.678,0.121,2.987
AI,1.630,0.121,2.643
AI,1.583,0.093,2.496
AI,1.522,0.093,5.729
AI,1.461,0.093,4.387
AI,1.402,0.093,3.560
AI,1.343,0.093,3.103
AI,1.286,0.099,2.899
AI,1.248,0.099,16.527
AI,1.213,0.099,11.696
AI,1.209,0.099,8.234
AI,1.213,0.099,5.843
AI,1.222,0.007,4.148
AI,1.256,0.007,9.153
AI,1.294,0.007,6.581
AI,1.335,0.007,4.911
AI,1.378,0.007,3.903
AI,1.422,0.002,3.349
AI,1.508,0.002,11.583
AI,1.596,0.002,8.095
AI,1.686,0.002,5.694
AI,1.776,0.002,4.000
AI,1.867,0.012,2.809
AI,1.958,0.012,7.644
AI,2.049,0.012,5.364
AI,2.141,0.012,3.758
AI,2.233,0.012,2.630
AI,2.326,0.046,1.841
AI,4.500,0.046,3.227
AI,4.500,0.000,15.670
AI,4.500,0.000,12.565
AI,4.500,0.000,10.023
AI,4.500,0.032,8.002
AI,4.407,0.032,42.199
AI,4.312,0.032,29.748
AI,4.218,0.032,21.001
AI,4.126,0.032,14.838
AI,4.035,0.027,10.488
AI,3.977,0.027,7.037
AI,3.924,0.027,4.944
AI,3.876,0.027,3.485
AI,3.831,0.027,2.477
AI,3.790,0.020,6.814
AI,3.207,0.020,31.713
AI,2.633,0.020,22.199
AI,2.073,0.020,15.539
AI,1.538,0.020,10.877
AI,1.356,0.020,7.591
AI,1.356,0.029,6.923
AI,1.270,0.029,9.642
AI,1.287,0.029,6.858
AI,1.279,0.029,4.895
AI,1.269,0.026,3.509
AI,1.351,0.026,7.488
AI,1.435,0.026,5.184
AI,1.522,0.026,3.566
AI,1.610,0.026,2.433
AI,1.698,0.008,1.645
AI,1.655,0.008,10.833
AI,1.616,0.008,7.868
AI,1.581,0.008,5.910
AI,1.549,0.008,4.630
AI,1.520,0.021,3.843
AI,1.430,0.021,5.451
AI,1.341,0.021,3.904
AI,1.254,0.021,2.777
AI,1.167,0.021,1.943
AI,1.213,0.041,1.389
AI,1.228,0.041,14.352
AI,1.237,0.041,10.039
AI,1.243,0.041,7.004
AI,1.248,0.041,4.912
AI,1.252,0.034,3.441
AI,1.257,0.034,27.846
AI,1.262,0.034,19.493
AI,1.265,0.034,13.645
AI,1.269,0.034,9.551
AI,1.272,0.030,6.670
AI,1.274,0.030,6.510
AI,1.275,0.030,4.566
AI,1.277,0.030,3.199
AI,1.278,0.030,2.240
AI,1.280,0.036,1.569
AI,1.344,0.036,4.375
AI,1.360,0.036,3.103
AI,1.379,0.036,2.408
AI,1.403,0.036,2.148
AI,1.429,0.024,2.146
AI,1.407,0.024,3.004
AI,1.384,0.024,2.442
AI,1.360,0.024,2.054
AI,1.335,0.024,1.779
AI,1.309,0.026,1.577
AI,1.276,0.026,9.673
AI,1.244,0.026,6.691
AI,1.212,0.026,4.650
AI,1.221,0.026,3.235
AI,1.242,0.031,2.250
AI,1.265,0.031,9.266
AI,1.283,0.031,6.529
AI,1.295,0.031,4.593
AI,1.302,0.031,3.230
AI,1.306,0.064,2.271
AI,1.307,0.064,11.796
AI,1.307,0.064,8.228
AI,1.306,0.064,5.779
AI,1.306,0.064,4.052
AI,1.305,0.024,2.840
AI,1.301,0.024,0.529
AI,1.295,0.024,0.373
AI,1.288,0.024,0.261
AI,1.279,0.024,0.183
AI,1.269,0.086,0.000
AI,1.263,0.086,2.255
AI,1.263,0.086,2.105
AI,1.269,0.086,2.273
AI,1.280,0.086,2.533
AI,1.294,0.001,2.781
AI,1.302,0.001,11.957
AI,1.312,0.001,8.380
AI,1.315,0.001,5.921
AI,1.313,0.001,4.186
AI,1.306,0.034,2.965
AI,1.363,0.034,8.648
AI,1.425,0.034,5.923
AI,1.491,0.034,4.052
AI,1.559,0.034,2.814
AI,1.629,0.057,2.055
AI,1.686,0.057,24.107
AI,1.744,0.057,17.003
AI,1.804,0.057,12.053
AI,1.864,0.057,8.589
AI,1.925,0.036,6.248
AI,2.017,0.036,7.916
AI,2.108,0.036,5.641
AI,2.200,0.036,4.040
AI,2.291,0.036,2.919
AI,2.382,0.008,2.138
AI,2.476,0.008,6.693
AI,2.569,0.008,4.704
AI,2.662,0.008,3.304
AI,2.756,0.008,2.322
AI,2.850,0.004,1.632
AI,2.944,0.004,9.950
AI,3.038,0.004,6.949
AI,3.132,0.004,4.876
AI,3.226,0.004,3.417
AI,3.320,0.050,2.393
AI,3.409,0.050,6.142
AI,3.499,0.050,4.302
AI,3.589,0.050,3.012
AI,3.679,0.050,2.110
AI,3.770,0.053,1.484
AI,3.860,0.053,2.436
AI,3.951,0.053,1.699
AI,4.042,0.053,1.185
AI,4.133,0.053,0.827
AI,4.224,0.032,0.583
AI,4.316,0.032,3.222
AI,4.408,0.032,2.265
AI,4.500,0.032,1.596
AI,4.592,0.032,1.131
AI,4.684,0.047,0.810
AI,4.767,0.047,2.127
AI,4.791,0.047,1.504
AI,4.815,0.047,1.080
AI,4.839,0.047,0.799
AI,4.863,0.022,0.622
AI,4.898,0.022,1.695
AI,4.933,0.022,1.186
AI,4.968,0.022,0.829
AI,5.003,0.022,0.581
AI,5.038,0.038,0.410
AI,5.108,0.038,1.815
AI,5.178,0.038,1.277
AI,5.248,0.038,0.912
AI,5.319,0.038,0.668
AI,5.390,0.033,0.514
AI,5.444,0.033,4.925
AI,5.498,0.033,3.465
AI,5.552,0.033,2.446
AI,5.607,0.033,1.738
AI,5.662,0.077,1.253
AI,5.711,0.077,3.447
AI,5.760,0.077,2.414
AI,5.811,0.077,1.699
AI,5.863,0.077,1.215
AI,5.916,0.028,0.901
AI,5.951,0.028,9.653
AI,5.986,0.028,6.748
AI,6.020,0.028,4.742
AI,6.055,0.028,3.332
AI,6.090,0.061,2.344
AI,6.015,0.061,8.053
AI,5.942,0.061,5.658
AI,5.868,0.061,3.974
AI,5.794,0.061,2.797
AI,5.721,0.081,1.982
AI,5.648,0.081,3.081
AI,5.575,0.081,2.174
AI,5.501,0.081,1.553
AI,5.428,0.081,1.137
AI,5.355,0.161,0.872
AI,5.359,0.161,3.711
AI,5.363,0.161,2.647
AI,5.368,0.161,1.928
AI,5.373,0.161,1.458
AI,5.378,0.181,1.168
AI,5.384,0.181,3.992
AI,5.391,0.181,2.854
AI,5.397,0.181,2.082
AI,5.404,0.181,1.574
AI,5.410,0.065,1.257
AI,5.414,0.065,3.976
AI,5.417,0.065,2.856
AI,5.421,0.065,2.096
AI,5.424,0.065,1.596
AI,5.428,0.113,1.282
AI,5.447,0.113,3.601
AI,5.465,0.113,2.587
AI,5.484,0.113,1.904
AI,5.502,0.113,1.458
AI,5.521,0.104,1.184
AI,5.464,0.104,3.371
AI,5.407,0.104,2.430
AI,5.349,0.104,1.791
AI,5.292,0.104,1.369
AI,5.234,0.138,1.102
AI,5.237,0.138,4.732
AI,5.241,0.138,3.366
AI,5.244,0.138,2.431
AI,5.248,0.138,1.807
AI,5.252,0.084,1.408
AI,5.227,0.084,2.213
AI,5.201,0.084,1.624
AI,5.175,0.084,1.257
AI,5.150,0.084,1.046
AI,5.124,0.133,0.939
AI,5.095,0.133,2.795
AI,5.066,0.133,2.050
AI,5.037,0.133,1.563
AI,5.008,0.133,1.262
AI,4.979,0.090,1.087
AI,5.055,0.090,4.718
AI,5.079,0.090,3.332
AI,5.102,0.090,2.365
AI,5.124,0.090,1.693
AI,5.146,0.054,1.228
AI,5.140,0.054,0.955
AI,5.137,0.054,0.940
AI,5.135,0.054,0.965
AI,5.136,0.054,1.005
AI,5.138,0.097,1.049
AI,5.098,0.097,5.817
AI,5.057,0.097,4.147
AI,5.014,0.097,2.979
AI,4.970,0.097,2.168
AI,4.926,0.000,1.609
AI,4.961,0.000,7.871
AI,4.996,0.000,5.528
AI,5.031,0.000,3.877
AI,5.067,0.000,2.717
AI,5.102,0.074,1.903
AI,5.102,0.074,1.326
AI,5.106,0.074,1.038
AI,5.114,0.074,0.956
AI,5.125,0.074,0.988
AI,5.139,0.058,1.063
AI,5.157,0.058,6.422
AI,5.175,0.058,4.520
AI,5.192,0.058,3.191
AI,5.208,0.058,2.270
AI,5.224,0.024,1.641
AI,5.274,0.024,8.866
AI,5.323,0.024,6.288
AI,5.373,0.024,4.478
AI,5.422,0.024,3.218
AI,5.472,0.006,2.349
AI,5.550,0.006,6.918
AI,5.627,0.006,4.859
AI,5.704,0.006,3.417
AI,5.780,0.006,2.413
AI,5.857,0.062,1.722
AI,5.791,0.062,2.078
AI,5.724,0.062,1.498
AI,5.658,0.062,1.113
AI,5.592,0.062,0.873
AI,5.526,0.170,0.735
AI,5.516,0.170,4.557
AI,5.506,0.170,3.241
AI,5.496,0.170,2.338
AI,5.487,0.170,1.734
AI,5.478,0.046,1.345
AI,5.410,0.046,3.117
AI,5.342,0.046,2.247
AI,5.273,0.046,1.655
AI,5.204,0.046,1.262
AI,5.136,0.145,1.010
AI,5.135,0.145,1.916
AI,5.135,0.145,1.451
AI,5.135,0.145,1.168
AI,5.135,0.145,1.012
AI,5.136,0.125,0.936
AI,5.109,0.125,1.598
AI,5.082,0.125,1.282
AI,5.056,0.125,1.096
AI,5.029,0.125,0.995
AI,5.003,0.148,0.946
AI,5.033,0.148,1.492
AI,5.064,0.148,1.220
AI,5.095,0.148,1.063
AI,5.126,0.148,0.975
AI,5.157,0.087,0.928
AI,5.157,0.087,1.867
AI,5.157,0.087,1.463
AI,5.157,0.087,1.217
AI,5.157,0.087,1.076
AI,5.157,0.142,1.001
AI,5.132,0.142,1.944
AI,5.107,0.142,1.512
AI,5.081,0.142,1.244
AI,5.056,0.142,1.087
AI,5.031,0.107,1.004
AI,5.082,0.107,6.071
AI,5.073,0.107,4.314
AI,5.065,0.107,3.098
AI,5.056,0.107,2.270
AI,5.048,0.010,1.722
AI,4.902,0.010,4.289
AI,4.756,0.010,3.013
AI,4.609,0.010,2.121
AI,4.462,0.010,1.499
AI,4.314,0.005,1.065
AI,4.278,0.005,4.710
AI,4.242,0.005,3.312
AI,4.207,0.005,2.333
AI,4.171,0.005,1.649
AI,4.135,0.071,10.244
AI,3.596,0.071,10.395
AI,3.066,0.071,7.256
AI,2.548,0.071,5.093
AI,2.046,0.071,3.569
AI,1.573,0.071,2.500
AI,1.279,0.013,6.578
AI,1.321,0.013,11.934
AI,1.363,0.013,8.461
AI,1.404,0.013,6.056
AI,1.443,0.050,4.360
AI,1.426,0.050,7.411
AI,1.407,0.050,5.391
AI,1.387,0.050,3.993
AI,1.365,0.050,3.037
AI,1.343,0.021,2.389
AI,1.255,0.021,20.027
AI,1.296,0.021,13.996
AI,1.301,0.021,9.775
AI,1.301,0.021,6.808
AI,1.298,0.005,4.764
AI,1.380,0.005,21.235
AI,1.464,0.005,14.694
AI,1.549,0.005,10.120
AI,1.635,0.005,6.905
AI,1.723,0.018,4.695
AI,1.643,0.018,26.553
AI,1.565,0.018,18.677
AI,1.488,0.018,13.185
AI,1.413,0.018,9.334
AI,1.339,0.009,6.748
AI,1.253,0.009,10.031
AI,1.290,0.009,6.997
AI,1.296,0.009,4.906
AI,1.296,0.009,3.437
AI,1.296,0.010,2.407
AI,1.384,0.010,6.740
AI,1.473,0.010,4.727
AI,1.563,0.010,3.310
AI,1.653,0.010,2.317
AI,1.744,0.022,1.621
AI,1.696,0.022,3.903
AI,1.651,0.022,2.860
AI,1.610,0.022,2.286
AI,1.573,0.022,2.073
AI,1.538,0.001,2.087
AI,1.461,0.001,2.795
AI,1.389,0.001,1.832
AI,1.321,0.001,1.207
AI,1.258,0.001,1.015
AI,1.291,0.015,0.738
AI,1.297,0.015,16.227
AI,1.298,0.015,11.372
AI,1.298,0.015,7.945
AI,1.298,0.015,5.586
AI,1.299,0.027,3.923
AI,1.356,0.027,10.321
AI,1.418,0.027,7.328
AI,1.482,0.027,5.314
AI,1.549,0.027,3.957
AI,1.618,0.000,3.073
AI,1.528,0.000,4.464
AI,1.439,0.000,3.237
AI,1.351,0.000,2.373
AI,1.263,0.000,1.766
AI,1.176,0.029,1.339
AI,1.205,0.029,8.218
AI,1.206,0.029,5.776
AI,1.203,0.029,4.054
AI,1.199,0.029,2.843
AI,1.195,0.065,1.995
AI,1.233,0.065,4.788
AI,1.267,0.065,3.359
AI,1.291,0.065,2.355
AI,1.303,0.065,1.651
AI,1.304,0.019,1.156
AI,1.297,0.019,5.770
AI,1.282,0.019,4.062
AI,1.261,0.019,2.907
AI,1.230,0.019,2.127
AI,1.197,0.059,1.621
AI,1.169,0.059,2.165
AI,1.155,0.059,1.483
AI,1.184,0.059,1.031
AI,1.217,0.059,0.718
AI,1.245,0.048,0.499
AI,1.262,0.048,2.542
AI,1.275,0.048,1.780
AI,1.285,0.048,1.246
AI,1.293,0.048,0.872
AI,1.298,0.028,0.611
AI,1.303,0.028,15.792
AI,1.306,0.028,11.053
AI,1.306,0.028,7.710
AI,1.304,0.028,5.410
AI,1.301,0.010,3.790
AI,1.305,0.010,23.447
AI,1.302,0.010,16.413
AI,1.289,0.010,11.490
AI,1.202,0.010,8.025
AI,1.227,0.019,5.635
AI,1.150,0.019,3.475
AI,1.153,0.019,2.431
AI,1.078,0.019,1.734
AI,1.154,0.019,1.219
AI,1.198,0.007,0.861
AI,1.223,0.007,3.214
AI,1.242,0.007,2.253
AI,1.257,0.007,1.579
AI,1.269,0.007,1.108
AI,1.279,0.001,0.777
AI,1.288,0.001,5.727
AI,1.296,0.001,4.015
AI,1.301,0.001,2.813
AI,1.304,0.001,1.970
AI,1.305,0.002,1.379
AI,1.393,0.002,13.536
AI,1.483,0.002,9.427
AI,1.573,0.002,6.624
AI,1.663,0.002,4.643
AI,1.754,0.013,3.250
AI,1.664,0.013,10.994
AI,1.574,0.013,7.621
AI,1.484,0.013,5.290
AI,1.396,0.013,3.637
AI,1.308,0.037,2.468
AI,1.223,0.037,9.744
AI,1.227,0.037,6.804
AI,1.220,0.037,4.774
AI,1.212,0.037,3.346
AI,1.203,0.061,2.344
AI,1.257,0.061,6.927
AI,1.316,0.061,4.925
AI,1.379,0.061,3.617
AI,1.443,0.061,2.816
AI,1.509,0.013,2.366
AI,1.599,0.013,8.393
AI,1.690,0.013,5.920
AI,1.781,0.013,4.175
AI,1.873,0.013,2.950
AI,1.965,0.031,2.093
AI,2.056,0.031,2.734
AI,2.147,0.031,1.949
AI,2.238,0.031,1.410
AI,2.329,0.031,1.044
AI,2.420,0.010,0.799
AI,2.514,0.010,1.823
AI,2.548,0.010,1.282
AI,2.583,0.010,0.901
AI,2.618,0.010,0.633
AI,2.653,0.019,0.446
AI,2.690,0.019,1.916
AI,2.727,0.019,1.340
AI,2.764,0.019,0.939
AI,2.801,0.019,0.659
AI,2.838,0.020,0.465
AI,2.873,0.020,4.377
AI,2.909,0.020,3.067
AI,2.944,0.020,2.147
AI,2.979,0.020,1.503
AI,3.014,0.033,1.052
AI,3.056,0.033,3.572
AI,3.098,0.033,2.505
AI,3.140,0.033,1.759
AI,3.182,0.033,1.238
AI,3.225,0.006,0.875
AI,3.264,0.006,9.167
AI,3.304,0.006,6.435
AI,3.344,0.006,4.506
AI,3.385,0.006,3.152
AI,3.425,0.018,2.204
AI,3.465,0.018,6.130
AI,3.506,0.018,4.308
AI,3.546,0.018,3.034
AI,3.587,0.018,2.149
AI,3.629,0.030,1.543
AI,3.722,0.030,3.066
AI,3.815,0.030,2.145
AI,3.908,0.030,1.499
AI,4.002,0.030,1.046
AI,4.095,0.044,0.730
AI,4.188,0.044,3.104
AI,4.281,0.044,2.174
AI,4.374,0.044,1.523
AI,4.467,0.044,1.069
AI,4.560,0.085,0.755
AI,4.557,0.085,6.890
AI,4.556,0.085,4.836
AI,4.557,0.085,3.405
AI,4.559,0.085,2.424
AI,4.562,0.118,1.770
AI,4.634,0.118,1.901
AI,4.707,0.118,1.402
AI,4.780,0.118,1.079
AI,4.852,0.118,0.879
AI,4.925,0.075,0.763
AI,4.876,0.075,3.705
AI,4.828,0.075,2.668
AI,4.780,0.075,1.965
AI,4.732,0.075,1.504
AI,4.685,0.129,1.217
AI,4.678,0.129,3.433
AI,4.671,0.129,2.515
AI,4.664,0.129,1.905
AI,4.658,0.129,1.518
AI,4.652,0.110,1.284
AI,4.650,0.110,4.745
AI,4.648,0.110,3.403
AI,4.647,0.110,2.491
AI,4.645,0.110,1.890
AI,4.643,0.145,1.509
AI,4.658,0.145,2.771
AI,4.672,0.145,2.083
AI,4.686,0.145,1.637
AI,4.701,0.145,1.363
AI,4.715,0.045,1.203
AI,4.792,0.045,6.462
AI,4.867,0.045,4.560
AI,4.943,0.045,3.232
AI,5.018,0.045,2.313
AI,5.093,0.081,1.686
AI,5.029,0.081,3.027
AI,4.966,0.081,2.218
AI,4.902,0.081,1.670
AI,4.838,0.081,1.308
AI,4.774,0.073,1.079
AI,4.725,0.073,2.211
AI,4.618,0.073,1.673
AI,4.511,0.073,1.320
AI,4.404,0.073,1.099
AI,4.296,0.111,0.970
AI,4.249,0.111,12.734
AI,4.202,0.111,8.885
AI,4.154,0.111,6.261
AI,4.107,0.111,4.422
AI,4.059,0.051,3.150
AI,3.943,0.051,9.514
AI,3.826,0.051,6.678
AI,3.709,0.051,4.662
AI,3.593,0.051,3.232
AI,3.476,0.033,4.159
AI,2.934,0.033,14.245
AI,2.400,0.033,9.972
AI,1.876,0.033,6.962
AI,1.368,0.033,4.885
AI,2.872,0.033,3.424
AI,2.872,0.000,2.977
AI,2.872,0.000,2.080
AI,2.872,0.000,1.551
AI,2.872,0.000,1.168
AI,2.872,0.065,0.888
AI,2.803,0.065,6.532
AI,2.736,0.065,4.559
AI,2.671,0.065,3.183
AI,2.608,0.065,2.247
AI,2.546,0.065,1.648
AI,2.479,0.065,5.490
AI,2.413,0.065,3.915
AI,2.347,0.065,2.855
AI,2.283,0.065,2.176
AI,2.219,0.059,1.781
AI,2.131,0.059,7.201
AI,2.043,0.059,5.075
AI,1.954,0.059,3.592
AI,1.866,0.059,2.569
AI,1.778,0.002,1.878
AI,1.687,0.002,5.009
AI,1.597,0.002,3.539
AI,1.507,0.002,2.510
AI,1.417,0.002,1.792
AI,1.329,0.016,1.293
AI,1.241,0.016,7.350
AI,1.241,0.016,5.161
AI,1.229,0.016,3.619
AI,1.215,0.016,2.536
AI,1.201,0.022,1.775
AI,1.195,0.022,11.671
AI,1.190,0.022,8.141
AI,1.186,0.022,5.717
AI,1.181,0.022,4.008
AI,1.177,0.033,2.808
AI,1.262,0.033,6.178
AI,1.348,0.033,4.359
AI,1.436,0.033,3.087
AI,1.524,0.033,2.204
AI,1.613,0.004,1.596
AI,1.523,0.004,4.769
AI,1.433,0.004,3.327
AI,1.344,0.004,2.323
AI,1.256,0.004,1.628
AI,1.170,0.041,1.148
AI,1.156,0.041,10.416
AI,1.078,0.041,7.248
AI,1.112,0.041,5.086
AI,1.132,0.041,3.564
AI,1.147,0.004,2.496
AI,1.226,0.004,3.987
AI,1.308,0.004,2.845
AI,1.391,0.004,2.081
AI,1.475,0.004,1.589
AI,1.560,0.012,1.284
AI,1.651,0.012,5.261
AI,1.685,0.012,3.693
AI,1.719,0.012,2.593
AI,1.752,0.012,1.823
AI,1.786,0.009,1.285
AI,1.755,0.009,5.011
AI,1.725,0.009,3.538
AI,1.694,0.009,2.511
AI,1.663,0.009,1.798
AI,1.632,0.078,1.310
AI,1.596,0.078,15.122
AI,1.561,0.078,10.594
AI,1.529,0.078,7.425
AI,1.499,0.078,5.279
AI,1.471,0.027,3.827
AI,1.436,0.027,6.421
AI,1.403,0.027,4.733
AI,1.371,0.027,3.601
AI,1.340,0.027,2.868
AI,1.310,0.013,2.412
AI,1.276,0.013,5.985
AI,1.271,0.013,4.164
AI,1.285,0.013,2.897
AI,1.298,0.013,2.014
AI,1.305,0.038,1.401
AI,1.307,0.038,5.539
AI,1.306,0.038,3.898
AI,1.303,0.038,2.744
AI,1.299,0.038,1.934
AI,1.292,0.058,1.365
AI,1.303,0.058,4.848
AI,1.303,0.058,3.395
AI,1.217,0.058,2.356
AI,1.246,0.058,1.649
AI,1.161,0.032,1.154
AI,1.170,0.032,8.425
AI,1.086,0.032,5.931
AI,1.139,0.032,4.160
AI,1.179,0.032,2.916
AI,1.212,0.020,2.044
AI,1.298,0.020,3.820
AI,1.385,0.020,2.675
AI,1.474,0.020,1.882
AI,1.563,0.020,1.337
AI,1.652,0.014,0.969
AI,1.742,0.014,6.005
AI,1.832,0.014,4.208
AI,1.922,0.014,2.947
AI,2.014,0.014,2.065
AI,2.105,0.067,1.451
