Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
Human,1.888,0.009,0.251,-2.000
Human,1.949,0.034,0.000,-2.000
Human,2.013,0.054,0.344,-2.000
Human,2.077,0.069,0.537,-2.000
Human,2.144,0.081,0.690,-2.000
Human,2.211,0.089,0.807,-2.000
Human,2.261,0.089,0.894,-2.000
Human,2.311,0.089,0.894,-2.000
Human,2.361,0.089,0.894,-2.000
Human,2.413,0.089,0.893,-2.000
Human,2.465,0.089,0.892,-2.000
Human,2.540,0.048,0.890,-2.000
Human,2.617,0.016,0.483,-2.000
Human,2.695,0.009,0.158,-2.000
Human,2.775,0.028,0.000,-2.000
Human,2.855,0.043,0.283,-2.000
Human,2.970,0.015,0.433,-2.000
Human,3.086,0.006,0.150,-2.000
Human,3.203,0.022,0.000,-2.000
Human,3.321,0.035,0.221,-2.000
Human,3.440,0.044,0.345,-2.000
Human,3.510,0.019,0.437,-2.000
Human,3.581,0.000,0.192,-2.000
Human,3.654,0.015,0.000,-2.000
Human,3.726,0.027,0.150,-2.000
Human,3.800,0.037,0.272,-2.000
Human,3.911,0.015,0.365,-2.000
Human,4.023,0.003,0.142,-2.000
Human,4.136,0.016,0.000,-2.000
Human,4.250,0.026,0.158,-2.000
Human,4.364,0.034,0.263,-2.000
Human,4.446,0.014,0.344,-2.000
Human,4.529,0.002,0.142,-2.000
Human,4.613,0.014,0.000,-2.000
Human,4.698,0.024,0.000,-2.000
Human,4.783,0.032,0.239,-2.000
Human,4.904,0.014,0.316,-2.000
Human,5.025,1.000,0.000,-2.000
Human,5.054,1.000,0.000,-2.000
Human,5.084,0.999,0.291,-2.000
Human,5.116,0.997,0.525,-2.000
Human,5.094,0.998,0.710,-2.000
Human,5.072,0.998,0.646,-2.000
Human,5.050,0.998,0.595,-2.000
Human,5.027,0.999,0.555,-2.000
Human,5.003,0.050,0.522,-2.000
Human,5.142,0.999,0.499,-2.000
Human,5.188,0.998,0.478,-2.000
Human,5.235,0.997,0.646,-2.000
Human,5.283,0.996,0.775,-2.000
Human,5.332,0.996,0.873,-2.000
Human,5.369,0.995,0.947,-2.000
Human,5.407,0.109,1.027,-2.000
Human,4.853,0.109,5.437,-2.000
Human,4.304,0.109,0.000,-2.000
Human,3.762,0.109,0.000,-2.000
Human,3.167,0.109,0.000,-2.000
Human,2.580,0.109,0.000,-2.000
Human,2.004,0.016,0.000,-2.000
Human,1.896,0.044,0.158,-2.000
Human,1.789,0.069,0.441,-2.000
Human,1.714,0.000,0.690,-2.000
Human,1.732,0.000,0.906,-2.000
Human,1.752,0.000,1.221,-2.000
Human,1.774,0.000,1.556,-2.000
Human,1.798,0.000,1.818,-2.000
Human,1.754,0.000,2.009,-2.000
Human,1.711,0.000,2.091,-2.000
Human,1.670,0.000,2.158,-2.000
Human,1.629,0.000,2.213,-2.000
Human,1.590,0.000,2.260,-2.000
Human,1.598,0.000,2.302,-2.000
Human,1.607,0.000,2.021,-2.000
Human,1.619,0.000,1.930,-2.000
Human,1.633,0.000,1.955,-2.000
Human,1.649,0.000,2.032,-2.000
Human,1.628,0.000,2.123,-2.000
Human,1.609,0.000,1.979,-2.000
Human,1.592,0.000,1.960,-2.000
Human,1.577,0.000,2.014,-2.000
Human,1.564,0.000,2.102,-2.000
Human,1.524,0.000,2.201,-2.000
Human,1.485,0.000,2.027,-2.000
Human,1.448,0.000,0.987,-2.000
Human,1.412,0.000,3.052,-2.000
Human,1.377,0.000,4.515,-2.000
Human,1.326,0.000,5.547,-2.000
Human,1.275,0.000,6.249,-2.000
Human,1.225,0.000,6.743,-2.000
Human,1.201,0.000,7.093,-2.000
Human,1.203,0.000,7.317,-2.000
Human,1.203,0.000,7.474,-2.000
Human,1.203,0.000,7.585,-2.000
Human,1.203,0.000,7.664,-2.000
Human,1.203,0.000,7.720,-2.000
Human,1.203,0.000,7.759,-2.000
Human,1.206,0.000,7.787,-2.000
Human,1.224,0.000,7.807,-2.000
Human,1.241,0.000,3.916,-2.000
Human,1.257,0.000,1.175,-2.000
Human,1.270,0.000,0.752,-2.000
Human,1.277,0.000,2.095,-2.000
Human,1.283,0.000,3.036,-2.000
Human,1.288,0.000,3.695,-2.000
Human,1.291,0.000,4.156,-2.000
Human,1.295,0.000,4.479,-2.000
Human,1.295,0.000,4.705,-2.000
Human,1.295,0.000,4.864,-2.000
Human,1.295,0.000,4.975,-2.000
Human,1.295,0.000,5.053,-2.000
Human,1.295,0.000,5.108,-2.000
Human,1.295,0.000,5.146,-2.000
Human,1.383,0.000,5.173,-2.000
Human,1.472,0.000,3.626,-2.000
Human,1.562,0.000,2.540,-2.000
Human,1.653,0.000,1.778,-2.000
Human,1.744,0.000,1.244,-2.000
Human,1.835,0.000,0.870,-2.000
Human,1.927,0.000,0.609,-2.000
Human,2.019,0.000,0.426,-2.000
Human,2.112,0.000,0.297,-2.000
Human,2.205,0.000,0.204,-2.000
Human,2.297,0.000,0.000,-2.000
Human,2.391,0.000,0.000,-2.000
Human,2.484,0.000,0.000,-2.000
Human,2.577,0.000,0.000,-2.000
Human,2.671,0.000,0.000,-2.000
Human,2.764,0.000,0.000,-2.000
Human,2.858,0.000,0.000,-2.000
Human,2.952,0.000,0.000,-2.000
Human,3.046,0.000,0.000,-2.000
Human,3.140,0.000,0.000,-2.000
Human,3.234,0.000,0.000,-2.000
Human,3.328,0.000,0.000,-2.000
Human,3.423,0.000,0.000,-2.000
Human,3.517,0.000,0.000,-2.000
Human,3.611,0.000,0.000,-2.000
Human,3.706,0.000,0.000,-2.000
Human,3.800,0.000,0.000,-2.000
Human,3.895,0.000,0.000,-2.000
Human,3.989,0.000,0.000,-2.000
Human,4.084,0.000,0.000,-2.000
Human,4.191,0.014,0.000,-2.000
Human,4.300,0.025,0.000,-2.000
Human,4.409,0.033,0.249,-2.000
Human,4.520,0.040,0.331,-2.000
Human,4.604,0.045,0.395,-2.000
Human,4.690,0.048,0.446,-2.000
Human,4.776,0.051,0.483,-2.000
Human,4.863,0.053,0.511,-2.000
Human,4.950,0.055,0.532,-2.000
Human,5.062,0.999,0.546,-2.000
Human,5.081,1.000,0.322,-2.000
Human,5.103,0.999,0.000,-2.000
Human,5.125,0.998,0.335,-2.000
Human,5.150,0.997,0.565,-2.000
Human,5.123,0.998,0.746,-2.000
Human,5.095,0.998,0.678,-2.000
Human,5.067,0.998,0.625,-2.000
Human,5.039,0.998,0.585,-2.000
Human,5.010,0.053,0.552,-2.000
Human,5.131,0.999,0.529,-2.000
Human,5.158,0.999,0.316,-2.000
Human,5.184,0.999,0.333,-2.000
Human,5.211,0.999,0.347,-2.000
Human,5.236,0.999,0.357,-2.000
Human,5.211,0.999,0.364,-1.000
Human,5.185,0.999,0.370,-2.000
Human,5.158,0.999,0.375,-2.000
Human,5.132,0.999,0.381,-2.000
Human,5.104,0.999,0.388,-2.000
Human,5.105,0.999,0.392,-2.000
Human,5.106,0.998,0.500,-2.000
Human,5.107,0.998,0.588,-2.000
Human,5.108,0.997,0.658,-2.000
Human,5.109,0.997,0.713,-2.000
Human,5.110,0.997,0.758,-2.000
Human,5.111,0.997,0.794,-2.000
Human,5.111,0.996,0.823,-2.000
Human,5.112,0.996,0.846,-2.000
Human,5.113,0.996,0.864,-2.000
Human,5.114,0.996,0.878,-2.000
Human,5.115,0.996,0.889,-2.000
Human,5.116,0.996,0.898,-2.000
Human,5.117,0.996,0.906,-2.000
Human,5.118,0.996,0.912,-2.000
Human,5.119,0.996,0.916,-2.000
Human,5.119,0.996,0.920,-2.000
Human,5.120,0.996,0.923,-2.000
Human,5.121,0.996,0.925,-2.000
Human,5.122,0.996,0.927,-2.000
Human,5.123,0.996,0.928,-2.000
Human,5.124,0.996,0.930,-2.000
Human,5.125,0.996,0.930,-2.000
Human,5.126,0.996,0.931,-2.000
Human,5.127,0.996,0.932,-2.000
Human,5.127,0.996,0.932,-2.000
Human,5.128,0.996,0.932,-2.000
Human,5.129,0.996,0.933,-2.000
Human,5.130,0.996,0.933,-2.000
Human,5.131,0.996,0.932,-2.000
Human,5.132,0.996,0.932,-2.000
Human,5.133,0.996,0.932,-2.000
Human,5.134,0.996,0.933,-2.000
Human,5.134,0.996,0.933,-2.000
Human,5.135,0.996,0.932,-2.000
Human,5.136,0.996,0.932,-2.000
Human,5.137,0.996,0.933,-2.000
Human,5.138,0.996,0.932,-2.000
Human,5.139,0.996,0.932,-2.000
Human,5.140,0.996,0.931,-2.000
Human,5.141,0.996,0.932,-2.000
Human,5.142,0.996,0.932,-2.000
Human,5.142,0.996,0.932,-2.000
Human,5.143,0.996,0.932,-2.000
Human,5.144,0.996,0.931,-2.000
Human,5.145,0.996,0.931,-2.000
Human,5.146,0.996,0.930,-2.000
Human,5.147,0.996,0.930,-2.000
Human,5.148,0.996,0.930,-2.000
Human,5.149,0.996,0.930,-2.000
Human,5.150,0.093,0.930,0.020
Human,4.498,0.093,4.652,-2.000
Human,3.852,0.093,0.000,-2.000
Human,3.213,0.093,0.000,-2.000
Human,2.581,0.093,0.000,-2.000
Human,2.048,0.093,0.000,-2.000
Human,1.531,0.000,0.000,-2.000
Human,1.563,0.000,0.751,-2.000
Human,1.597,0.000,1.108,-2.000
Human,1.632,0.000,1.467,-2.000
Human,1.587,0.000,1.737,-2.000
Human,1.543,0.000,1.897,-2.000
Human,1.500,0.000,2.023,-2.000
Human,1.458,0.000,2.123,-2.000
Human,1.418,0.000,2.205,-2.000
Human,1.374,0.000,2.277,-2.000
Human,1.332,0.000,2.037,-2.000
Human,1.308,0.000,1.932,-2.000
Human,1.307,0.000,1.930,-2.000
Human,1.304,0.000,1.940,-2.000
Human,1.301,0.000,1.946,-2.000
Human,1.297,0.000,1.951,-2.000
Human,1.292,0.000,1.955,-2.000
Human,1.287,0.000,1.957,-2.000
Human,1.281,0.000,1.959,-2.000
Human,1.265,0.000,1.960,-2.000
Human,1.246,0.000,1.962,-2.000
Human,1.224,0.000,1.969,-2.000
Human,1.201,0.000,1.026,-2.000
Human,1.175,0.000,3.073,-2.000
Human,1.175,0.000,4.520,-2.000
Human,1.175,0.000,5.510,-2.000
Human,1.177,0.000,6.207,-2.000
Human,1.200,0.000,6.696,-2.000
Human,1.223,0.000,7.040,-2.000
Human,1.223,0.000,7.282,-2.000
Human,1.223,0.000,7.452,-2.000
Human,1.223,0.000,7.571,-2.000
Human,1.223,0.000,7.655,-2.000
Human,1.223,0.000,7.714,-2.000
Human,1.223,0.000,7.756,-2.000
Human,1.223,0.000,7.785,-2.000
Human,1.223,0.000,7.805,-2.000
Human,1.223,0.000,3.915,-2.000
Human,1.223,0.000,1.172,-2.000
Human,1.223,0.000,0.749,-2.000
Human,1.223,0.000,2.095,-2.000
Human,1.223,0.000,3.036,-2.000
Human,1.223,0.000,3.695,-2.000
Human,1.223,0.000,4.156,-2.000
Human,1.223,0.000,4.479,-2.000
Human,1.223,0.000,4.705,-2.000
Human,1.226,0.000,4.864,-2.000
Human,1.230,0.000,4.975,-2.000
Human,1.234,0.000,5.053,-2.000
Human,1.249,0.000,5.108,-2.000
Human,1.263,0.001,5.146,-2.000
Human,1.351,0.001,5.173,-2.000
Human,1.440,0.001,3.626,-2.000
Human,1.530,0.001,2.540,-2.000
Human,1.620,0.001,1.778,-2.000
Human,1.711,0.000,1.243,-2.000
Human,1.803,0.000,0.869,-2.000
Human,1.894,0.000,0.609,-2.000
Human,1.987,0.000,0.427,-2.000
Human,2.079,0.000,0.299,-2.000
Human,2.172,0.000,0.207,-2.000
Human,2.264,0.000,0.142,-2.000
Human,2.357,0.000,0.000,-2.000
Human,2.451,0.000,0.000,-2.000
Human,2.544,0.000,0.000,-2.000
Human,2.637,0.000,0.000,-2.000
Human,2.731,0.000,0.000,-2.000
Human,2.825,0.000,0.000,-2.000
Human,2.919,0.000,0.000,-2.000
Human,3.013,0.000,0.000,-2.000
Human,3.107,0.000,0.000,-2.000
Human,3.201,0.000,0.000,-2.000
Human,3.295,0.000,0.000,-2.000
Human,3.389,0.000,0.000,-2.000
Human,3.483,0.000,0.000,-2.000
Human,3.577,0.000,0.000,-2.000
Human,3.671,0.001,0.000,-2.000
Human,3.764,0.003,0.000,-2.000
Human,3.857,0.004,0.000,-2.000
Human,3.949,0.006,0.000,-2.000
Human,4.041,0.008,0.000,-2.000
Human,4.132,0.010,0.000,-2.000
Human,4.223,0.012,0.000,-2.000
Human,4.314,0.015,0.000,-2.000
Human,4.404,0.017,0.142,-2.000
Human,4.494,0.019,0.166,-2.000
Human,4.584,0.021,0.186,-2.000
Human,4.673,0.023,0.207,-2.000
Human,4.762,0.025,0.229,-2.000
Human,4.852,0.027,0.251,-2.000
Human,4.941,0.029,0.270,-2.000
Human,5.029,1.000,0.291,-2.000
Human,5.024,0.014,0.311,-2.000
Human,5.112,1.000,0.000,-2.000
Human,5.105,1.000,0.198,-2.000
Human,5.098,1.000,0.000,-2.000
Human,5.089,1.000,0.000,-2.000
Human,5.080,1.000,0.000,-2.000
Human,5.070,1.000,0.179,-2.000
Human,5.059,1.000,0.221,-2.000
Human,5.047,1.000,0.251,-2.000
Human,5.034,1.000,0.272,-2.000
Human,5.021,0.029,0.283,-2.000
Human,5.101,1.000,0.287,-2.000
Human,5.087,1.000,0.000,-2.000
Human,5.072,1.000,0.000,-2.000
Human,5.056,1.000,0.150,-2.000
Human,5.039,1.000,0.162,-2.000
Human,5.021,0.017,0.166,-2.000
Human,5.098,1.000,0.166,-2.000
Human,5.080,1.000,0.000,-2.000
Human,5.062,1.000,0.000,-2.000
Human,5.043,1.000,0.000,-2.000
Human,5.023,0.004,0.000,-2.000
Human,5.098,1.000,0.000,-2.000
Human,5.079,1.000,0.150,-2.000
Human,5.059,1.000,0.000,-2.000
Human,5.039,1.000,0.000,-2.000
Human,5.019,0.009,0.000,-2.000
Human,5.094,1.000,0.000,-2.000
Human,5.075,1.000,0.274,-2.000
Human,5.056,1.000,0.244,-2.000
Human,5.037,1.000,0.224,-2.000
Human,5.017,0.021,0.213,-2.000
Human,5.094,0.999,0.210,-2.000
Human,5.095,0.013,0.400,0.020
Human,4.456,0.013,0.659,-2.000
Human,3.824,0.013,0.000,-2.000
Human,3.199,0.013,0.000,-2.000
Human,2.670,0.013,0.000,-2.000
Human,2.152,0.013,0.000,-2.000
Human,1.650,0.000,0.000,-2.000
Human,1.696,0.000,1.532,-2.000
Human,1.743,0.000,1.562,-2.000
Human,1.705,0.000,1.694,-2.000
Human,1.669,0.000,1.878,-2.000
Human,1.633,0.000,2.030,-2.000
Human,1.599,0.000,2.151,-2.000
Human,1.567,0.000,2.249,-2.000
Human,1.583,0.000,2.329,-2.000
Human,1.601,0.000,2.424,-2.000
Human,1.621,0.000,2.491,-2.000
Human,1.643,0.000,2.536,-2.000
Human,1.666,0.000,2.563,-2.000
Human,1.714,0.000,2.576,-2.000
Human,1.762,0.000,2.261,-2.000
Human,1.811,0.000,2.082,-2.000
Human,1.861,0.000,1.995,-2.000
Human,1.911,0.000,1.962,-2.000
Human,1.868,0.000,1.959,-2.000
Human,1.825,0.000,1.968,-2.000
Human,1.783,0.000,1.995,-2.000
Human,1.742,0.000,2.032,-2.000
Human,1.702,0.000,1.191,-2.000
Human,1.659,0.000,3.146,-2.000
Human,1.618,0.000,4.570,-2.000
Human,1.577,0.000,5.576,-2.000
Human,1.538,0.000,6.285,-2.000
Human,1.500,0.000,6.786,-2.000
Human,1.461,0.000,7.142,-2.000
Human,1.423,0.000,7.393,-2.000
Human,1.387,0.000,7.573,-2.000
Human,1.352,0.000,7.705,-2.000
Human,1.319,0.000,7.803,-2.000
Human,1.345,0.000,7.879,-2.000
Human,1.373,0.000,7.802,-2.000
Human,1.403,0.000,7.789,-2.000
Human,1.435,0.000,7.807,-2.000
Human,1.468,0.000,3.948,-2.000
Human,1.442,0.000,1.398,-2.000
Human,1.418,0.000,0.781,-2.000
Human,1.396,0.000,2.107,-2.000
Human,1.377,0.000,3.095,-2.000
Human,1.360,0.000,3.807,-2.000
Human,1.360,0.000,4.321,-2.000
Human,1.364,0.000,4.504,-2.000
Human,1.370,0.000,4.706,-2.000
Human,1.378,0.000,4.895,-2.000
Human,1.389,0.000,5.056,-2.000
Human,1.361,0.000,5.188,-2.000
Human,1.335,0.000,5.136,-2.000
Human,1.311,0.044,5.146,-2.000
Human,1.378,0.077,5.191,-2.000
Human,1.448,0.103,3.708,-2.000
Human,1.503,0.115,2.741,-2.000
Human,1.561,0.125,2.122,-2.000
Human,1.620,0.132,1.766,-2.000
Human,1.680,0.137,1.584,-2.000
Human,1.743,0.140,1.503,-2.000
Human,1.831,0.079,1.471,-2.000
Human,1.922,0.031,0.841,-2.000
Human,2.015,0.006,0.369,-2.000
Human,2.110,0.034,0.150,-2.000
Human,2.206,0.055,0.355,-2.000
Human,2.264,0.023,0.556,-2.000
Human,2.323,0.003,0.229,-2.000
Human,2.382,0.023,0.000,-2.000
Human,2.443,0.040,0.232,-2.000
Human,2.505,0.052,0.395,-2.000
Human,2.618,0.020,0.520,-2.000
Human,2.732,0.005,0.189,-2.000
Human,2.847,0.024,0.000,-2.000
Human,2.964,0.038,0.242,-2.000
Human,3.082,0.049,0.384,-2.000
Human,3.139,0.024,0.488,-2.000
Human,3.198,0.004,0.239,-2.000
Human,3.257,0.012,0.000,-2.000
Human,3.317,0.024,0.000,-2.000
Human,3.378,0.034,0.239,-2.000
Human,3.426,0.016,0.338,-2.000
Human,3.476,0.001,0.154,-2.000
Human,3.525,0.010,0.000,-2.000
Human,3.576,0.019,0.000,-2.000
Human,3.626,0.027,0.189,-2.000
Human,3.686,0.008,0.267,-2.000
Human,3.746,0.007,0.000,-2.000
Human,3.807,0.018,0.000,-2.000
Human,3.868,0.028,0.183,-2.000
Human,3.931,0.035,0.276,-2.000
Human,4.042,0.014,0.349,-2.000
Human,4.154,0.003,0.000,-2.000
Human,4.267,0.016,0.000,-2.000
Human,4.381,0.026,0.158,-2.000
Human,4.495,0.033,0.258,-2.000
Human,4.622,0.038,0.331,-2.000
Human,4.749,0.041,0.375,-2.000
Human,4.876,0.043,0.407,-2.000
Human,5.004,0.045,0.430,-2.000
Human,5.133,0.999,0.445,-2.000
Human,5.110,0.999,0.454,-2.000
Human,5.088,0.999,0.439,-2.000
Human,5.065,0.999,0.431,-2.000
Human,5.041,0.999,0.424,-2.000
Human,5.017,0.042,0.419,-2.000
Human,5.085,1.000,0.416,-2.000
Human,5.060,1.000,0.226,-2.000
Human,5.033,1.000,0.263,-2.000
Human,5.007,0.032,0.293,-2.000
Human,5.074,1.000,0.318,-2.000
Human,5.052,1.000,0.150,-2.000
Human,5.030,1.000,0.195,-2.000
Human,5.007,0.027,0.234,-2.000
Human,5.079,1.000,0.270,-2.000
Human,5.056,1.000,0.000,-2.000
Human,5.090,0.042,0.158,-2.000
Human,4.532,0.042,2.099,-2.000
Human,3.980,0.042,0.000,-2.000
Human,3.435,0.042,0.000,-2.000
Human,2.899,0.042,0.000,-2.000
Human,2.321,0.042,0.000,-2.000
Human,1.755,0.000,0.000,-2.000
Human,1.744,0.000,0.472,-2.000
Human,1.734,0.000,0.588,-2.000
Human,1.727,0.000,1.054,-2.000
Human,1.695,0.000,1.433,-2.000
Human,1.664,0.000,1.694,-2.000
Human,1.635,0.000,1.893,-2.000
Human,1.608,0.000,2.049,-2.000
Human,1.582,0.000,2.174,-2.000
Human,1.602,0.000,2.277,-2.000
Human,1.623,0.000,2.006,-2.000
Human,1.646,0.000,1.917,-2.000
Human,1.671,0.000,1.935,-2.000
Human,1.698,0.000,2.000,-2.000
Human,1.641,0.000,2.077,-2.000
Human,1.584,0.000,2.046,-2.000
Human,1.528,0.000,2.025,-2.000
Human,1.471,0.000,2.012,-2.000
Human,1.415,0.000,2.003,-2.000
Human,1.395,0.000,1.998,-2.000
Human,1.377,0.000,2.093,-2.000
Human,1.361,0.000,2.213,-2.000
Human,1.348,0.000,1.607,-2.000
Human,1.337,0.000,3.383,-2.000
Human,1.321,0.000,4.778,-2.000
Human,1.313,0.000,5.654,-2.000
Human,1.302,0.000,6.291,-2.000
Human,5.852,0.000,6.747,-2.000
Human,5.852,0.000,14.573,-2.000
Human,5.867,0.000,12.539,-2.000
Human,5.882,0.000,11.128,-2.000
Human,5.898,0.000,10.117,-2.000
Human,5.914,0.000,9.388,-2.000
Human,5.931,0.000,8.911,-2.000
Human,5.931,0.000,8.582,-2.000
Human,5.931,0.000,8.323,-2.000
Human,5.931,0.000,8.154,-2.000
Human,5.931,0.000,4.346,-2.000
Human,5.931,0.000,1.913,-2.000
Human,5.931,0.000,1.424,-2.000
Human,5.931,0.000,2.308,-2.000
Human,5.931,0.000,3.133,-2.000
Human,5.931,0.000,3.747,-2.000
Human,5.931,0.000,4.186,-2.000
Human,5.931,0.000,4.497,-2.000
Human,5.931,0.000,4.716,-2.000
Human,5.931,0.000,4.871,-2.000
Human,5.931,0.000,4.979,-2.000
Human,5.931,0.000,5.056,-2.000
Human,5.931,0.000,5.109,-2.000
Human,5.931,1.000,5.147,-2.000
Human,5.931,1.000,5.173,-2.000
Human,5.932,1.000,3.627,-2.000
Human,5.933,0.999,2.551,-2.000
Human,5.934,0.999,1.813,-2.000
Human,5.935,0.999,1.321,-2.000
Human,5.935,0.998,1.011,-2.000
Human,5.936,0.998,0.835,-2.000
Human,5.937,0.998,0.752,-2.000
Human,5.938,0.998,0.721,-2.000
Human,5.938,0.997,0.717,-2.000
Human,5.939,0.997,0.724,-2.000
Human,5.940,0.997,0.736,-2.000
Human,5.941,0.997,0.747,-2.000
Human,5.941,0.997,0.757,-2.000
Human,5.942,0.997,0.766,-2.000
Human,5.943,0.997,0.774,-2.000
Human,5.944,0.997,0.780,-2.000
Human,5.944,0.997,0.784,-2.000
Human,5.945,0.997,0.788,-2.000
Human,5.946,0.997,0.791,-2.000
Human,5.947,0.997,0.793,-2.000
Human,5.948,0.997,0.796,-2.000
Human,5.948,0.997,0.797,-2.000
Human,5.949,0.997,0.799,-2.000
Human,5.950,0.997,0.799,-2.000
Human,5.951,0.997,0.800,-2.000
Human,5.951,0.997,0.801,-2.000
Human,5.952,0.997,0.801,-2.000
Human,5.953,0.997,0.802,-2.000
Human,5.954,0.997,0.802,-2.000
Human,5.954,0.997,0.802,-2.000
Human,5.955,0.997,0.802,-2.000
Human,5.956,0.997,0.802,-2.000
Human,5.957,0.997,0.802,-2.000
Human,5.907,0.997,0.802,-2.000
Human,5.858,0.998,0.746,-2.000
Human,5.808,0.998,0.703,-2.000
Human,5.757,0.998,0.671,-2.000
Human,5.698,0.998,0.649,-2.000
Human,5.639,0.997,0.683,-2.000
Human,5.580,0.997,0.713,-2.000
Human,5.522,0.997,0.741,-2.000
Human,5.463,0.997,0.769,-2.000
Human,5.430,0.996,0.794,-2.000
Human,5.398,0.995,0.902,-2.000
Human,5.368,0.994,0.991,-2.000
Human,5.339,0.994,1.066,-2.000
Human,5.312,0.993,1.128,-2.000
Human,5.254,0.994,1.182,-2.000
Human,5.197,0.995,1.099,-2.000
Human,5.139,0.995,1.038,-2.000
Human,5.081,0.995,0.992,-2.000
Human,5.023,0.094,0.959,-2.000
Human,5.060,0.997,0.937,-2.000
Human,5.002,0.075,0.725,-2.000
Human,5.038,0.998,0.747,-2.000
Human,4.980,0.063,0.575,-2.000
Human,5.016,0.048,0.629,-2.000
Human,5.128,1.000,0.482,-1.000
Human,5.146,1.000,0.272,-2.000
Human,5.163,1.000,0.291,-2.000
Human,5.180,0.999,0.305,-2.000
Human,5.196,0.999,0.316,-2.000
Human,5.197,0.999,0.328,-2.000
Human,5.198,0.999,0.446,-2.000
Human,5.199,0.998,0.540,-2.000
Human,5.200,0.998,0.617,-2.000
Human,5.200,0.997,0.677,-2.000
Human,5.201,0.997,0.726,-2.000
Human,5.202,0.997,0.764,-2.000
Human,5.203,0.997,0.795,-2.000
Human,5.204,0.996,0.821,-2.000
Human,5.205,0.996,0.841,-2.000
Human,5.206,0.996,0.856,-2.000
Human,5.207,0.996,0.869,-2.000
Human,5.207,0.996,0.878,-2.000
Human,5.208,0.996,0.887,-2.000
Human,5.209,0.996,0.894,-2.000
Human,5.210,0.996,0.898,-2.000
Human,5.211,0.996,0.902,-2.000
Human,5.212,0.996,0.906,-2.000
Human,5.213,0.996,0.908,-2.000
Human,5.214,0.996,0.910,-2.000
Human,5.214,0.996,0.912,-2.000
Human,5.215,0.996,0.912,-2.000
Human,5.216,0.996,0.913,-2.000
Human,5.217,0.996,0.915,-2.000
Human,5.218,0.996,0.915,-2.000
Human,5.219,0.996,0.915,-2.000
Human,5.220,0.996,0.915,-2.000
Human,5.220,0.996,0.916,-2.000
Human,5.221,0.996,0.916,-2.000
Human,5.222,0.996,0.916,-2.000
Human,5.223,0.996,0.916,-2.000
Human,5.224,0.996,0.916,-2.000
Human,5.225,0.996,0.916,-2.000
Human,5.226,0.996,0.916,-2.000
Human,5.227,0.996,0.915,-2.000
Human,5.227,0.996,0.916,-2.000
Human,5.228,0.996,0.916,-2.000
Human,5.229,0.996,0.915,-2.000
Human,5.230,0.996,0.915,-2.000
Human,5.231,0.996,0.915,-2.000
Human,5.232,0.996,0.915,-2.000
Human,5.233,0.996,0.915,-2.000
Human,5.234,0.996,0.915,-2.000
Human,5.234,0.996,0.915,-2.000
Human,5.235,0.996,0.914,-2.000
Human,5.236,0.996,0.914,-2.000
Human,5.237,0.996,0.914,-2.000
Human,5.238,0.996,0.913,-2.000
Human,5.239,0.996,0.913,-2.000
Human,5.240,0.996,0.913,-2.000
Human,5.240,0.091,0.914,0.020
Human,4.602,0.091,4.571,-2.000
Human,3.970,0.091,0.000,-2.000
Human,3.346,0.091,0.000,-2.000
Human,2.729,0.091,0.000,-2.000
Human,2.116,0.091,0.000,-2.000
Human,1.523,0.000,0.000,-2.000
Human,1.477,0.000,1.441,-2.000
Human,1.432,0.000,1.519,-2.000
Human,1.388,0.000,1.709,-2.000
Human,1.412,0.000,1.898,-2.000
Human,1.438,0.000,1.647,-2.000
Human,1.466,0.000,1.641,-2.000
Human,1.496,0.000,1.751,-2.000
Human,1.527,0.000,1.889,-2.000
Human,1.580,0.000,2.017,-2.000
Human,1.633,0.000,1.947,-2.000
Human,1.687,0.000,1.924,-2.000
Human,1.741,0.000,1.926,-2.000
Human,1.796,0.000,1.937,-2.000
Human,1.801,0.000,1.950,-2.000
Human,1.808,0.000,1.962,-2.000
Human,1.817,0.000,2.021,-2.000
Human,1.828,0.000,2.096,-2.000
Human,1.841,0.000,2.172,-2.000
Human,1.783,0.000,2.239,-2.000
Human,1.726,0.000,2.143,-2.000
Human,1.669,0.000,2.080,-2.000
Human,1.611,0.000,1.126,-2.000
Human,1.554,0.000,3.074,-2.000
Human,1.554,0.000,4.496,-2.000
Human,1.554,0.000,5.497,-2.000
Human,1.554,0.000,6.199,-2.000
Human,1.554,0.000,6.692,-2.000
Human,1.554,0.000,7.038,-2.000
Human,1.554,0.000,7.281,-2.000
Human,1.554,0.000,7.451,-2.000
Human,1.554,0.000,7.571,-2.000
Human,1.554,0.000,7.655,-2.000
Human,1.554,0.000,7.714,-2.000
Human,1.554,0.000,7.756,-2.000
Human,1.554,0.000,7.785,-2.000
Human,1.554,0.000,7.805,-2.000
Human,1.554,0.000,3.915,-2.000
Human,1.554,0.000,1.172,-2.000
Human,1.554,0.000,0.749,-2.000
Human,1.554,0.000,2.094,-2.000
Human,1.554,0.000,3.036,-2.000
Human,1.554,0.000,3.695,-2.000
Human,1.554,0.000,4.156,-2.000
Human,1.554,0.000,4.479,-2.000
Human,1.554,0.000,4.705,-2.000
Human,1.554,0.000,4.864,-2.000
Human,1.554,0.000,4.975,-2.000
Human,1.554,0.000,5.053,-2.000
Human,1.554,0.000,5.108,-2.000
Human,1.554,0.000,5.146,-2.000
