Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
AI,4.955,0.190,2.893,-2.000
AI,4.362,0.190,2.026,-2.000
AI,3.778,0.190,1.419,-2.000
AI,3.184,0.373,3.633,-2.000
AI,3.126,0.373,7.198,-2.000
AI,3.070,0.373,5.167,-2.000
AI,3.016,0.373,3.710,-2.000
AI,2.964,0.035,2.662,-2.000
AI,2.887,0.035,12.713,-2.000
AI,2.811,0.035,8.859,-2.000
AI,2.735,0.035,6.203,-2.000
AI,2.660,0.035,4.318,-2.000
AI,2.585,0.079,2.985,-2.000
AI,2.534,0.079,9.893,-2.000
AI,2.484,0.079,6.974,-2.000
AI,2.434,0.079,4.972,-2.000
AI,2.385,0.079,3.579,-2.000
AI,2.337,0.082,2.621,-2.000
AI,2.255,0.082,13.098,-2.000
AI,2.174,0.082,9.060,-2.000
AI,2.095,0.082,6.290,-2.000
AI,2.017,0.082,4.335,-2.000
AI,1.941,0.003,2.979,-2.000
AI,1.901,0.003,9.741,-2.000
AI,1.861,0.003,6.826,-2.000
AI,1.821,0.003,4.808,-2.000
AI,1.781,0.003,3.387,-2.000
AI,1.741,0.032,2.387,-2.000
AI,1.742,0.032,9.232,-2.000
AI,1.743,0.032,6.496,-2.000
AI,1.744,0.032,4.562,-2.000
AI,1.745,0.032,3.201,-2.000
AI,1.746,0.010,2.246,-2.000
AI,1.746,0.010,12.897,-2.000
AI,1.746,0.010,8.988,-2.000
AI,1.746,0.010,6.315,-2.000
AI,1.746,0.010,4.428,-2.000
AI,1.746,0.017,3.102,-2.000
AI,1.796,0.017,5.843,-2.000
AI,1.846,0.017,4.097,-2.000
AI,1.896,0.017,2.870,-2.000
AI,1.947,0.017,2.010,-2.000
AI,1.997,0.050,1.407,-2.000
AI,2.047,0.050,5.961,-2.000
AI,2.097,0.050,4.179,-2.000
AI,2.148,0.050,2.927,-2.000
AI,2.198,0.050,2.049,-2.000
AI,2.249,0.078,1.435,-2.000
AI,2.341,0.078,14.741,-2.000
AI,2.433,0.078,10.330,-2.000
AI,2.525,0.078,7.223,-2.000
AI,2.618,0.078,5.080,-2.000
AI,2.710,0.123,3.572,-2.000
AI,2.804,0.123,21.267,-2.000
AI,2.897,0.123,14.880,-2.000
AI,2.990,0.123,10.409,-2.000
AI,3.084,0.123,7.260,-2.000
AI,3.177,0.135,5.089,-2.000
AI,3.241,0.135,1.020,-2.000
AI,3.304,0.135,0.669,-2.000
AI,3.368,0.135,0.427,-2.000
AI,3.431,0.135,0.256,-2.000
AI,3.495,0.123,0.000,-2.000
AI,3.559,0.123,3.368,-2.000
AI,3.624,0.123,2.348,-2.000
AI,3.689,0.123,1.635,-2.000
AI,3.754,0.123,1.136,-2.000
AI,3.818,0.118,0.790,-2.000
AI,3.912,0.118,4.663,-2.000
AI,4.006,0.118,3.272,-2.000
AI,4.101,0.118,2.296,-2.000
AI,4.195,0.118,1.613,-2.000
AI,4.289,0.108,1.135,-2.000
AI,4.383,0.108,6.885,-2.000
AI,4.426,0.108,4.837,-2.000
AI,4.469,0.108,3.399,-2.000
AI,4.512,0.108,2.395,-2.000
AI,4.556,0.141,1.697,-2.000
AI,4.605,0.141,12.069,-2.000
AI,4.655,0.141,8.426,-2.000
AI,4.705,0.141,5.931,-2.000
AI,4.755,0.141,4.173,-2.000
AI,4.806,0.126,2.943,-2.000
AI,4.840,0.126,3.557,-2.000
AI,4.874,0.126,2.496,-2.000
AI,4.909,0.126,1.753,-2.000
AI,4.943,0.126,1.235,-2.000
AI,4.978,0.160,0.874,-2.000
AI,5.012,0.160,7.581,-2.000
AI,5.047,0.160,5.309,-2.000
AI,5.081,0.160,3.709,-2.000
AI,5.116,0.160,2.585,-2.000
AI,5.150,0.145,1.799,-2.000
AI,5.185,0.145,20.573,-2.000
AI,5.220,0.145,14.399,-2.000
AI,5.255,0.145,10.078,-2.000
AI,5.290,0.145,7.034,-2.000
AI,5.324,0.123,4.935,-2.000
AI,5.371,0.123,22.430,-1.000
AI,5.418,0.123,15.694,-2.000
AI,5.465,0.123,10.978,-2.000
AI,5.513,0.123,7.653,-2.000
AI,5.560,0.100,5.365,-2.000
AI,5.654,0.100,2.864,-2.000
AI,5.749,0.100,2.000,-2.000
AI,5.843,0.100,1.391,-2.000
AI,5.937,0.100,0.964,-2.000
AI,6.032,0.130,0.664,-2.000
AI,6.101,0.130,6.625,-2.000
AI,6.171,0.130,4.647,-2.000
AI,6.240,0.130,3.257,-2.000
AI,6.310,0.130,2.282,-2.000
AI,6.379,0.142,1.598,-2.000
AI,6.467,0.142,5.579,-2.000
AI,6.555,0.142,3.915,-2.000
AI,6.643,0.142,2.746,-2.000
AI,6.731,0.142,1.927,-2.000
AI,6.819,0.217,1.354,-2.000
AI,6.824,0.217,10.614,-2.000
AI,6.828,0.217,7.409,-2.000
AI,6.833,0.217,5.201,-2.000
AI,6.837,0.217,3.646,-2.000
AI,6.842,0.365,2.555,-2.000
AI,6.822,0.365,11.634,-2.000
AI,6.802,0.365,8.088,-2.000
AI,6.782,0.365,5.653,-2.000
AI,6.763,0.365,3.936,-2.000
AI,6.743,0.423,2.731,-2.000
AI,6.786,0.423,7.309,-2.000
AI,6.829,0.423,5.108,-2.000
AI,6.872,0.423,3.558,-2.000
AI,6.915,0.423,2.473,-2.000
AI,6.959,0.218,1.715,-2.000
AI,6.971,0.218,22.335,-2.000
AI,6.983,0.218,15.648,-2.000
AI,6.995,0.218,10.967,-2.000
AI,7.008,0.218,7.666,-2.000
AI,7.020,0.341,5.394,-2.000
AI,7.005,0.341,13.882,-2.000
AI,6.990,0.341,9.708,-2.000
AI,6.976,0.341,6.770,-2.000
AI,6.961,0.341,4.741,-2.000
AI,6.946,0.280,3.315,-2.000
AI,6.904,0.280,7.877,-2.000
AI,6.861,0.280,5.553,-2.000
AI,6.819,0.280,3.917,-2.000
AI,6.777,0.280,2.768,-2.000
AI,6.734,0.382,1.964,-2.000
AI,6.699,0.382,7.590,-2.000
AI,6.664,0.382,5.355,-2.000
AI,6.629,0.382,3.782,-2.000
AI,6.595,0.382,2.680,-2.000
AI,6.560,0.058,1.910,-2.000
AI,6.513,0.058,11.848,-2.000
AI,6.519,0.058,8.260,-2.000
AI,6.526,0.058,5.798,-2.000
AI,6.532,0.058,4.063,-2.000
AI,6.539,0.115,7.432,0.100
AI,5.895,0.115,4.577,-2.000
AI,5.258,0.115,3.207,-2.000
AI,4.629,0.115,2.246,-2.000
AI,4.010,0.115,1.572,-2.000
AI,3.404,0.115,1.099,-2.000
AI,2.859,0.430,3.433,-2.000
AI,2.831,0.430,6.851,-2.000
AI,2.801,0.430,4.874,-2.000
AI,2.768,0.430,3.470,-2.000
AI,2.734,0.059,2.471,-2.000
AI,2.662,0.059,8.565,-2.000
AI,2.591,0.059,6.020,-2.000
AI,2.522,0.059,4.231,-2.000
AI,2.454,0.059,2.991,-2.000
AI,2.387,0.250,2.153,-2.000
AI,2.353,0.250,5.635,-2.000
AI,2.320,0.250,3.991,-2.000
AI,2.287,0.250,2.852,-2.000
AI,2.255,0.250,2.073,-2.000
AI,2.224,0.123,1.554,-2.000
AI,2.133,0.123,22.397,-2.000
AI,2.042,0.123,15.679,-2.000
AI,1.952,0.123,10.977,-2.000
AI,1.862,0.123,7.662,-2.000
AI,1.772,0.036,5.383,-2.000
AI,1.711,0.036,10.239,-2.000
AI,1.651,0.036,7.143,-2.000
AI,1.590,0.036,5.011,-2.000
AI,1.529,0.036,3.513,-2.000
AI,1.466,0.034,2.463,-2.000
AI,1.471,0.034,11.428,-2.000
AI,1.474,0.034,7.969,-2.000
AI,1.475,0.034,5.592,-2.000
AI,1.473,0.034,3.916,-2.000
AI,1.467,0.035,2.740,-2.000
AI,1.457,0.035,7.263,-2.000
AI,1.443,0.035,5.099,-2.000
AI,1.425,0.035,3.572,-2.000
AI,1.402,0.035,2.498,-2.000
AI,1.375,0.102,1.743,-2.000
AI,1.373,0.102,19.041,-2.000
AI,1.366,0.102,13.328,-2.000
AI,1.353,0.102,9.287,-2.000
AI,1.334,0.102,6.528,-2.000
AI,1.309,0.204,4.579,-2.000
AI,1.288,0.204,5.435,-2.000
AI,1.261,0.204,3.784,-2.000
AI,1.234,0.204,2.648,-2.000
AI,1.226,0.204,1.852,-2.000
AI,1.222,0.020,1.296,-2.000
AI,1.245,0.020,7.426,-2.000
AI,1.271,0.020,5.163,-2.000
AI,1.300,0.020,3.626,-2.000
AI,1.330,0.020,2.632,-2.000
AI,1.362,0.033,2.045,-2.000
AI,1.384,0.033,7.233,-2.000
AI,1.407,0.033,5.197,-2.000
AI,1.431,0.033,3.803,-2.000
AI,1.456,0.033,2.874,-2.000
AI,1.483,0.162,2.279,-2.000
AI,1.476,0.162,10.805,-2.000
AI,1.473,0.162,7.506,-2.000
AI,1.474,0.162,5.268,-2.000
AI,1.478,0.162,3.759,-2.000
AI,1.485,0.155,2.808,-2.000
AI,1.408,0.155,20.020,-2.000
AI,1.333,0.155,14.045,-2.000
AI,1.259,0.155,9.876,-2.000
AI,1.187,0.155,6.962,-2.000
AI,1.171,0.190,4.913,-2.000
AI,1.215,0.190,15.083,-2.000
AI,1.260,0.190,10.537,-2.000
AI,1.306,0.190,7.348,-2.000
AI,1.355,0.190,5.171,-2.000
AI,1.404,0.083,3.669,-2.000
AI,1.372,0.083,5.232,-2.000
AI,1.343,0.083,3.557,-2.000
AI,1.318,0.083,2.476,-2.000
AI,1.296,0.083,1.916,-2.000
AI,1.278,0.311,1.780,-2.000
AI,1.217,0.311,2.558,-2.000
AI,1.203,0.311,1.759,-2.000
AI,1.198,0.311,1.211,-2.000
AI,1.195,0.311,0.838,-2.000
AI,1.192,0.094,0.581,-2.000
AI,1.192,0.094,7.964,-2.000
AI,1.192,0.094,5.571,-2.000
AI,1.191,0.094,3.889,-2.000
AI,1.191,0.094,2.710,-2.000
AI,1.190,0.096,1.886,-2.000
AI,1.193,0.096,21.043,-2.000
AI,1.196,0.096,14.734,-2.000
AI,1.199,0.096,10.318,-2.000
AI,1.202,0.096,7.206,-2.000
AI,1.205,0.202,5.059,-2.000
AI,1.239,0.202,7.046,-2.000
AI,1.276,0.202,4.902,-2.000
AI,1.313,0.202,3.428,-2.000
AI,1.353,0.202,2.446,-2.000
AI,1.393,0.189,1.825,-2.000
AI,1.355,0.189,5.760,-2.000
AI,1.316,0.189,4.040,-2.000
AI,1.277,0.189,2.816,-2.000
AI,1.238,0.189,1.944,-2.000
AI,1.202,0.010,1.331,-2.000
AI,1.173,0.010,27.331,-2.000
AI,1.148,0.010,19.171,-2.000
AI,1.140,0.010,13.436,-2.000
AI,1.162,0.010,9.369,-2.000
AI,1.187,0.127,6.592,-2.000
AI,1.191,0.127,9.867,-2.000
AI,1.197,0.127,6.765,-2.000
AI,1.206,0.127,4.657,-2.000
AI,1.217,0.127,3.244,-2.000
AI,1.230,0.053,2.372,-2.000
AI,1.206,0.053,16.028,-2.000
AI,1.184,0.053,11.221,-2.000
AI,1.161,0.053,7.833,-2.000
AI,1.140,0.053,5.509,-2.000
AI,1.124,0.208,3.874,-2.000
AI,1.192,0.208,17.717,-2.000
AI,1.263,0.208,12.417,-2.000
AI,1.336,0.208,8.675,-2.000
AI,1.410,0.208,6.114,-2.000
AI,1.485,0.191,4.310,-2.000
AI,1.474,0.191,3.327,-2.000
AI,1.463,0.191,2.349,-2.000
AI,1.452,0.191,1.681,-2.000
AI,1.442,0.191,1.240,-2.000
AI,1.432,0.121,0.966,-2.000
AI,1.420,0.121,5.617,-2.000
AI,1.409,0.121,3.943,-2.000
AI,1.398,0.121,2.764,-2.000
AI,1.387,0.121,1.936,-2.000
AI,1.376,0.278,1.354,-2.000
AI,1.364,0.278,5.727,-2.000
AI,1.352,0.278,4.055,-2.000
AI,1.340,0.278,2.902,-2.000
AI,1.328,0.278,2.130,-2.000
AI,1.318,0.033,1.638,-2.000
AI,1.303,0.033,8.768,-2.000
AI,1.291,0.033,6.094,-2.000
AI,1.282,0.033,4.248,-2.000
AI,1.275,0.033,3.036,-2.000
AI,1.271,0.211,2.323,-2.000
AI,1.222,0.211,11.175,-2.000
AI,1.200,0.211,7.899,-2.000
AI,1.210,0.211,5.606,-2.000
AI,1.224,0.211,3.978,-2.000
AI,1.237,0.189,2.827,-2.000
AI,1.294,0.189,3.799,-1.000
AI,1.352,0.189,2.692,-2.000
AI,1.412,0.189,1.964,-2.000
AI,1.473,0.189,1.512,-2.000
AI,1.536,0.257,1.255,-2.000
AI,1.569,0.257,12.010,-2.000
AI,1.602,0.257,8.354,-2.000
AI,1.636,0.257,5.853,-2.000
AI,1.669,0.257,4.098,-2.000
AI,1.702,0.396,2.877,-2.000
AI,1.756,0.396,3.897,-2.000
AI,1.813,0.396,2.740,-2.000
AI,1.870,0.396,1.947,-2.000
AI,1.928,0.396,1.419,-2.000
AI,1.987,0.120,1.084,-2.000
AI,2.062,0.120,29.734,-2.000
AI,2.137,0.120,20.828,-2.000
AI,2.212,0.120,14.593,-2.000
AI,2.287,0.120,10.229,-2.000
AI,2.363,0.031,7.155,-2.000
AI,2.451,0.031,14.355,-2.000
AI,2.540,0.031,10.053,-2.000
AI,2.628,0.031,7.023,-2.000
AI,2.717,0.031,4.931,-2.000
AI,2.805,0.056,3.459,-2.000
AI,2.899,0.056,10.018,-2.000
AI,2.993,0.056,6.992,-2.000
AI,3.087,0.056,4.904,-2.000
AI,3.181,0.056,3.434,-2.000
AI,3.275,0.074,2.403,-2.000
AI,3.369,0.074,10.239,-2.000
AI,3.463,0.074,7.147,-2.000
AI,3.557,0.074,5.015,-2.000
AI,3.651,0.074,3.514,-2.000
AI,3.745,0.031,2.461,-2.000
AI,3.839,0.031,2.514,-2.000
AI,3.934,0.031,1.759,-2.000
AI,4.028,0.031,1.230,-2.000
AI,4.123,0.031,0.860,-2.000
AI,4.218,0.053,0.603,-2.000
AI,4.302,0.053,5.225,-2.000
AI,4.386,0.053,3.662,-2.000
AI,4.471,0.053,2.565,-2.000
AI,4.555,0.053,1.796,-2.000
AI,4.640,0.104,1.257,-2.000
AI,4.728,0.104,12.601,-2.000
AI,4.817,0.104,8.782,-2.000
AI,4.905,0.104,6.169,-2.000
AI,4.994,0.104,4.325,-2.000
AI,5.083,0.142,3.028,-2.000
AI,5.135,0.142,8.343,-2.000
AI,5.188,0.142,5.866,-2.000
AI,5.240,0.142,4.119,-2.000
AI,5.293,0.142,2.893,-2.000
AI,5.346,0.192,2.032,-2.000
AI,5.372,0.192,5.764,-2.000
AI,5.397,0.192,4.044,-2.000
AI,5.419,0.192,2.835,-2.000
AI,5.440,0.192,1.989,-2.000
AI,5.458,0.334,1.397,-2.000
AI,5.518,0.334,27.580,-2.000
AI,5.575,0.334,19.317,-2.000
AI,5.631,0.334,13.533,-2.000
AI,5.684,0.334,9.440,-2.000
AI,5.734,0.364,6.649,-2.000
AI,5.742,0.364,28.104,-2.000
AI,5.748,0.364,19.667,-2.000
AI,5.751,0.364,13.762,-2.000
AI,5.752,0.364,9.629,-2.000
AI,5.751,0.452,6.721,-2.000
AI,5.767,0.452,7.822,-2.000
AI,5.781,0.452,5.495,-2.000
AI,5.793,0.452,3.857,-2.000
AI,5.802,0.452,2.709,-2.000
AI,5.809,0.426,1.909,-2.000
AI,5.786,0.426,16.906,-2.000
AI,5.761,0.426,11.837,-2.000
AI,5.733,0.426,8.259,-2.000
AI,5.702,0.426,5.806,-2.000
AI,5.669,0.451,4.078,-2.000
AI,5.674,0.451,18.351,-2.000
AI,5.677,0.451,12.846,-2.000
AI,5.677,0.451,8.955,-2.000
AI,5.675,0.451,6.296,-2.000
AI,5.671,0.336,4.420,-2.000
AI,5.688,0.336,5.307,-2.000
AI,5.702,0.336,3.750,-2.000
AI,5.714,0.336,2.660,-2.000
AI,5.724,0.336,1.898,-2.000
AI,5.732,0.253,1.368,-2.000
AI,5.729,0.253,17.678,-2.000
AI,5.724,0.253,12.376,-2.000
AI,5.717,0.253,8.631,-2.000
AI,5.707,0.253,6.066,-2.000
AI,5.695,0.220,4.258,-2.000
AI,5.694,0.220,15.117,-2.000
AI,5.690,0.220,10.578,-2.000
AI,5.685,0.220,7.379,-2.000
AI,5.676,0.220,5.176,-2.000
AI,5.666,0.203,3.626,-2.000
AI,5.651,0.203,6.416,-2.000
AI,5.634,0.203,4.504,-2.000
AI,5.614,0.203,3.161,-2.000
AI,5.593,0.203,2.221,-2.000
AI,5.569,0.171,1.566,-2.000
AI,5.545,0.171,4.972,-2.000
AI,5.639,0.171,3.492,-2.000
AI,5.696,0.171,2.470,-2.000
AI,5.753,0.171,1.763,-2.000
AI,5.812,0.137,1.280,-2.000
AI,5.811,0.137,10.030,-2.000
AI,5.811,0.137,7.004,-2.000
AI,5.811,0.137,4.916,-2.000
AI,5.811,0.137,3.448,-2.000
AI,5.811,0.141,2.419,-2.000
AI,5.763,0.141,8.513,-2.000
AI,5.716,0.141,5.982,-2.000
AI,5.669,0.141,4.196,-2.000
AI,5.621,0.141,2.941,-2.000
AI,5.574,0.097,2.062,-2.000
AI,5.501,0.097,13.979,-2.000
AI,5.429,0.097,9.790,-2.000
AI,5.356,0.097,6.841,-2.000
AI,5.284,0.097,4.806,-2.000
AI,5.211,0.027,3.376,-2.000
AI,5.088,0.027,6.773,-2.000
AI,4.965,0.027,4.749,-2.000
AI,4.843,0.027,3.325,-2.000
AI,4.720,0.027,2.326,-2.000
AI,4.597,0.012,1.949,0.480
AI,3.952,0.012,9.460,-2.000
AI,3.314,0.012,6.652,-2.000
AI,2.684,0.012,4.666,-2.000
AI,2.063,0.012,3.269,-2.000
AI,1.460,0.012,2.290,-2.000
AI,1.110,0.320,1.640,-2.000
AI,1.136,0.320,8.445,-2.000
AI,1.159,0.320,5.926,-2.000
AI,1.180,0.320,4.150,-2.000
AI,1.198,0.091,2.903,-2.000
AI,1.191,0.091,3.790,-2.000
AI,1.178,0.091,2.657,-2.000
AI,1.165,0.091,1.863,-2.000
AI,1.151,0.091,1.306,-2.000
AI,1.138,0.016,0.915,-2.000
AI,1.132,0.016,24.763,-2.000
AI,1.156,0.016,17.340,-2.000
AI,1.182,0.016,12.142,-2.000
AI,1.205,0.016,8.475,-2.000
AI,1.224,0.140,5.966,-2.000
AI,1.266,0.140,6.375,-2.000
AI,1.293,0.140,4.475,-2.000
AI,1.304,0.140,3.125,-2.000
AI,1.304,0.140,2.147,-2.000
AI,1.309,0.349,1.472,-2.000
AI,1.305,0.349,10.707,-2.000
AI,1.308,0.349,7.230,-2.000
AI,1.298,0.349,4.856,-2.000
AI,1.276,0.349,3.291,-2.000
AI,1.253,0.238,2.529,-2.000
AI,1.206,0.238,23.423,-2.000
AI,1.203,0.238,16.507,-2.000
AI,1.208,0.238,11.638,-2.000
AI,1.214,0.238,8.189,-2.000
AI,1.221,0.220,5.798,-2.000
AI,1.242,0.220,20.536,-2.000
AI,1.262,0.220,14.370,-2.000
AI,1.280,0.220,10.055,-2.000
AI,1.293,0.220,7.020,-2.000
AI,1.302,0.098,4.938,-2.000
AI,1.302,0.098,28.478,-2.000
AI,1.300,0.098,19.948,-2.000
AI,1.296,0.098,13.975,-2.000
AI,1.293,0.098,9.791,-2.000
AI,1.289,0.052,6.845,-2.000
AI,1.292,0.052,30.957,-2.000
AI,1.295,0.052,21.668,-2.000
AI,1.298,0.052,15.166,-2.000
AI,1.300,0.052,10.615,-2.000
AI,1.302,0.039,7.408,-2.000
AI,1.302,0.039,5.118,-2.000
AI,1.301,0.039,3.584,-2.000
AI,1.300,0.039,2.508,-2.000
AI,1.299,0.039,1.754,-2.000
AI,1.298,0.112,1.226,-2.000
AI,1.288,0.112,15.518,-2.000
AI,1.273,0.112,10.864,-2.000
AI,1.255,0.112,7.583,-2.000
AI,1.234,0.112,5.325,-2.000
AI,1.211,0.472,3.735,-2.000
AI,1.205,0.472,4.905,-2.000
AI,1.204,0.472,3.437,-2.000
AI,1.203,0.472,2.407,-2.000
AI,1.202,0.472,1.685,-2.000
AI,1.202,0.149,1.179,-2.000
AI,1.223,0.149,11.310,-2.000
AI,1.248,0.149,7.949,-2.000
AI,1.275,0.149,5.690,-2.000
AI,1.305,0.149,4.168,-2.000
AI,1.338,0.073,3.190,-2.000
AI,1.293,0.073,6.347,-2.000
AI,1.270,0.073,4.505,-2.000
AI,1.258,0.073,3.205,-2.000
AI,1.248,0.073,2.286,-2.000
AI,1.238,0.285,1.636,-2.000
AI,1.226,0.285,19.704,-2.000
AI,1.214,0.285,13.793,-2.000
AI,1.202,0.285,9.656,-2.000
AI,1.190,0.285,6.743,-2.000
AI,1.178,0.080,4.731,-2.000
AI,1.162,0.080,17.933,-2.000
AI,1.149,0.080,12.588,-2.000
AI,1.169,0.080,8.806,-2.000
AI,1.198,0.080,6.212,-2.000
AI,1.224,0.173,4.397,-2.000
AI,1.225,0.173,12.835,-2.000
AI,1.221,0.173,8.960,-2.000
AI,1.215,0.173,6.307,-2.000
AI,1.209,0.173,4.432,-2.000
AI,1.203,0.183,3.113,-2.000
AI,1.280,0.183,11.439,-2.000
AI,1.362,0.183,8.002,-2.000
AI,1.446,0.183,5.655,-2.000
AI,1.531,0.183,4.019,-2.000
AI,1.619,0.045,2.894,-2.000
AI,1.607,0.045,11.023,-2.000
AI,1.597,0.045,7.570,-2.000
AI,1.586,0.045,5.201,-2.000
AI,1.575,0.045,3.534,-2.000
AI,1.565,0.054,2.369,-2.000
AI,1.550,0.054,25.917,-2.000
AI,1.535,0.054,18.323,-2.000
AI,1.520,0.054,13.016,-2.000
AI,1.506,0.054,9.278,-2.000
AI,1.492,0.508,6.729,-2.000
AI,1.438,0.508,26.741,-2.000
AI,1.385,0.508,18.288,-2.000
AI,1.333,0.508,12.326,-2.000
AI,1.285,0.508,8.067,-2.000
AI,1.273,0.131,5.524,-2.000
AI,1.315,0.131,16.721,-2.000
AI,1.361,0.131,11.624,-2.000
AI,1.409,0.131,8.041,-2.000
AI,1.459,0.131,5.604,-2.000
AI,1.511,0.110,3.924,-2.000
AI,1.563,0.110,9.482,-2.000
AI,1.616,0.110,6.415,-2.000
AI,1.670,0.110,4.317,-2.000
AI,1.724,0.110,2.861,-2.000
AI,1.779,0.056,1.868,-2.000
AI,1.724,0.056,12.400,-2.000
AI,1.669,0.056,8.764,-2.000
AI,1.615,0.056,6.269,-2.000
AI,1.562,0.056,4.513,-2.000
AI,1.508,0.063,3.287,-2.000
AI,1.515,0.063,14.449,-2.000
AI,1.524,0.063,10.100,-2.000
AI,1.534,0.063,7.055,-2.000
AI,1.547,0.063,4.985,-2.000
AI,1.562,0.062,3.576,-2.000
AI,1.579,0.062,16.514,-2.000
AI,1.596,0.062,11.546,-2.000
AI,1.612,0.062,8.043,-2.000
AI,1.629,0.062,5.640,-2.000
AI,1.646,0.318,3.948,-2.000
AI,1.683,0.318,4.126,-2.000
AI,1.720,0.318,2.774,-2.000
AI,1.758,0.318,1.825,-2.000
AI,1.797,0.318,1.167,-2.000
AI,1.836,0.012,0.731,-2.000
AI,1.899,0.012,27.113,-2.000
AI,1.963,0.012,18.958,-2.000
AI,2.027,0.012,13.252,-2.000
AI,2.091,0.012,9.218,-2.000
AI,2.155,0.235,6.468,-2.000
AI,2.244,0.235,24.676,-2.000
AI,2.334,0.235,17.341,-2.000
AI,2.425,0.235,12.207,-2.000
AI,2.515,0.235,8.583,-2.000
AI,2.606,0.346,6.097,-2.000
AI,2.639,0.346,12.422,-2.000
AI,2.673,0.346,8.646,-2.000
AI,2.707,0.346,6.060,-2.000
AI,2.741,0.346,4.236,-2.000
AI,2.776,0.268,2.959,-2.000
AI,2.867,0.268,5.683,-2.000
AI,2.958,0.268,4.013,-2.000
AI,3.049,0.268,2.842,-2.000
AI,3.141,0.268,2.025,-2.000
AI,3.232,0.151,1.457,-2.000
AI,3.301,0.151,15.636,-2.000
AI,3.370,0.151,10.950,-2.000
AI,3.439,0.151,7.648,-2.000
AI,3.509,0.151,5.376,-2.000
AI,3.578,0.058,3.777,-2.000
AI,3.644,0.058,23.729,-2.000
AI,3.709,0.058,16.608,-2.000
AI,3.775,0.058,11.623,-2.000
AI,3.840,0.058,8.106,-2.000
AI,3.906,0.094,5.690,-2.000
AI,3.983,0.094,5.479,-2.000
AI,4.061,0.094,3.837,-2.000
AI,4.139,0.094,2.684,-2.000
AI,4.216,0.094,1.876,-2.000
AI,4.294,0.419,1.310,-2.000
AI,4.361,0.419,7.045,-2.000
AI,4.428,0.419,4.987,-2.000
AI,4.495,0.419,3.543,-2.000
AI,4.563,0.419,2.534,-2.000
AI,4.631,0.133,1.832,-2.000
AI,4.708,0.133,9.952,-2.000
AI,4.812,0.133,6.953,-2.000
AI,4.916,0.133,4.886,-2.000
AI,5.022,0.133,3.437,-2.000
AI,5.128,0.030,2.428,-2.000
AI,5.151,0.030,7.645,-2.000
AI,5.174,0.030,5.368,-2.000
AI,5.197,0.030,3.764,-2.000
AI,5.220,0.030,2.639,-2.000
AI,5.244,0.014,1.851,-2.000
AI,5.323,0.014,16.430,-2.000
AI,5.403,0.014,11.510,-2.000
AI,5.484,0.014,8.040,-2.000
AI,5.565,0.014,5.659,-2.000
AI,5.647,0.092,3.985,-2.000
AI,5.688,0.092,2.366,-2.000
AI,5.729,0.092,1.670,-2.000
AI,5.770,0.092,1.187,-2.000
AI,5.812,0.092,0.856,-2.000
AI,5.853,0.228,0.634,-2.000
AI,5.916,0.228,17.483,-2.000
AI,5.979,0.228,12.245,-2.000
AI,6.042,0.228,8.548,-2.000
AI,6.107,0.228,6.018,-2.000
AI,6.172,0.223,4.238,-2.000
AI,6.223,0.223,13.911,-1.000
AI,6.275,0.223,9.743,-2.000
AI,6.327,0.223,6.811,-2.000
AI,6.380,0.223,4.789,-2.000
AI,6.433,0.096,3.372,-2.000
AI,6.458,0.096,6.784,-2.000
AI,6.483,0.096,4.760,-2.000
AI,6.508,0.096,3.336,-2.000
AI,6.533,0.096,2.337,-2.000
AI,6.558,0.228,1.636,-2.000
AI,6.588,0.228,7.050,-2.000
AI,6.617,0.228,4.946,-2.000
AI,6.646,0.228,3.467,-2.000
AI,6.675,0.228,2.429,-2.000
AI,6.704,0.385,1.702,-2.000
AI,6.716,0.385,12.301,-2.000
AI,6.727,0.385,8.593,-2.000
AI,6.738,0.385,6.053,-2.000
AI,6.750,0.385,4.261,-2.000
AI,6.761,0.474,3.004,-2.000
AI,6.783,0.474,2.034,-2.000
AI,6.805,0.474,1.450,-2.000
AI,6.827,0.474,1.047,-2.000
AI,6.849,0.474,0.773,-2.000
AI,6.871,0.480,0.589,-2.000
AI,6.838,0.480,13.626,-2.000
AI,6.804,0.480,9.534,-2.000
AI,6.771,0.480,6.656,-2.000
AI,6.737,0.480,4.668,-2.000
AI,6.704,0.504,3.273,-2.000
AI,6.663,0.504,11.249,-2.000
AI,6.622,0.504,7.857,-2.000
AI,6.581,0.504,5.526,-2.000
AI,6.541,0.504,3.886,-2.000
AI,6.500,0.470,2.738,-2.000
AI,6.500,0.470,14.211,-2.000
AI,6.500,0.470,9.923,-2.000
AI,6.501,0.470,6.905,-2.000
AI,6.501,0.470,4.824,-2.000
AI,6.501,0.486,3.362,-2.000
AI,6.483,0.486,14.042,-2.000
AI,6.465,0.486,9.843,-2.000
AI,6.448,0.486,6.888,-2.000
AI,6.430,0.486,4.850,-2.000
AI,6.412,0.480,3.418,-2.000
AI,6.395,0.480,4.831,-2.000
AI,6.378,0.480,3.404,-2.000
AI,6.361,0.480,2.406,-2.000
AI,6.344,0.480,1.712,-2.000
AI,6.327,0.506,1.233,-2.000
AI,6.261,0.506,3.252,-2.000
AI,6.195,0.506,2.281,-2.000
AI,6.129,0.506,1.608,-2.000
AI,6.063,0.506,1.147,-2.000
AI,5.997,0.458,0.840,-2.000
